TEIL;LAGER;COUNT;MIN;MAX;AVG
H;37738;79;309000;1640000;454443.04
H;37739;90;310000;3031000;498666.67
H;37746;91;312000;2183000;512450.55
F;37750;90;286000;2830000;468733.33
F;37760;89;291000;1298000;370168.54
F;37765;90;288000;2354000;438788.89
F;37768;90;286000;3282000;471555.56
D;37775;98;277000;2245000;497806.12
D;37777;101;278000;3485000;554970.30
D;37783;99;288000;1407000;407171.72
D;37785;100;285000;2746000;457440.00
D;37787;101;292000;2765000;580495.05
B;37793;100;293000;2677000;521100.00
B;37795;98;288000;1774000;413448.98
B;37798;98;287000;3349000;531612.24
B;37799;98;277000;3274000;527091.84
B;37802;57;292000;3280000;601736.84
B;37803;44;292000;1625000;481795.45
E;37807;101;308000;1220000;439970.30
E;37810;100;314000;3050000;534190.00
E;37814;103;315000;1954000;472330.10
E;37817;98;313000;3106000;535377.55
E;37821;100;310000;3118000;525620.00
E;37831;97;313000;3071000;452731.96
F;37850;87;281000;1687000;430804.60
F;37856;90;287000;2532000;412933.33
F;37860;88;286000;1586000;507375.00
F;37865;88;290000;2919000;458829.55
F;37869;88;283000;1418000;453079.55
C;37872;97;526000;3268000;764515.46
C;37873;99;534000;1278000;607919.19
C;37874;96;517000;1573000;632166.67
C;37875;95;533000;2589000;720715.79
H;37881;90;312000;2708000;464533.33
H;37884;90;315000;2343000;538800.00
H;37889;90;311000;2779000;473766.67
G;37899;90;289000;769000;359233.33
G;37905;91;289000;3275000;500109.89
G;37909;88;289000;1272000;393284.09
G;37913;89;283000;1413000;431247.19
E;37917;98;318000;1796000;456357.14
E;37922;98;297000;1542000;493867.35
E;37924;98;316000;2694000;478479.59
B;37929;100;290000;2716000;498320.00
B;37931;100;287000;2869000;512690.00
I;37956;80;293000;2756000;455012.50
I;37966;80;285000;964000;387700.00
I;37967;79;288000;1125000;403468.35
C;38177;98;524000;1140000;607051.02
C;38179;100;529000;2667000;679020.00
K;38187;100;331000;3402000;713440.00
K;38188;98;332000;3015000;529897.96
K;38192;98;335000;3383000;666979.59
K;38195;97;335000;3262000;593082.47
K;38200;100;339000;2952000;585150.00
K;38204;94;334000;3480000;570085.11
C;38212;94;532000;1994000;646500.00
C;38218;100;533000;1096000;598300.00
F;38224;89;285000;1448000;468213.48
F;38229;88;291000;2489000;400829.55
F;38231;90;296000;3433000;466655.56
H;38235;90;310000;3402000;625944.44
H;38240;90;313000;2770000;464822.22
H;38243;90;325000;2977000;493444.44
H;38244;86;311000;946000;425813.95
H;38248;87;311000;1756000;510781.61
G;38251;92;285000;2584000;492195.65
G;38254;90;289000;1661000;420755.56
G;38256;90;285000;3448000;472211.11
G;38259;90;284000;3192000;426977.78
I;38268;80;552000;1168000;665637.50
I;38269;81;294000;2260000;517901.23
I;38271;81;289000;2309000;433283.95
I;38275;80;286000;1898000;467012.50
I;38280;81;532000;2615000;702222.22
I;38283;78;543000;2565000;714641.03
D;38357;98;286000;2048000;477673.47
D;38360;100;281000;2818000;560630.00
D;38363;95;295000;3102000;575536.84
D;38366;99;284000;3439000;557868.69
D;38368;97;291000;2152000;439061.86
I;38374;80;551000;1890000;679650.00
I;38376;80;284000;3315000;439825.00
I;38381;78;530000;1812000;695987.18
C;38383;99;535000;1566000;612666.67
C;38386;100;534000;2465000;715350.00
C;38392;96;534000;1472000;632406.25
C;38393;100;533000;2485000;685520.00
K;38396;97;336000;2970000;514721.65
K;38401;95;338000;1133000;449768.42
H;38405;92;298000;2018000;476500.00
E;38488;97;316000;1836000;514670.10
E;38494;100;314000;2410000;442000.00
E;38496;95;314000;1724000;426768.42
E;38508;99;313000;1771000;490323.23
G;38511;88;289000;1397000;414568.18
G;38516;90;284000;2358000;460766.67
G;38519;88;285000;1131000;410045.45
G;38525;91;289000;3144000;496373.63
H;38530;90;302000;2503000;453622.22
H;38532;95;311000;1576000;432400.00
H;38539;91;311000;1896000;428857.14
F;38559;90;287000;3181000;435655.56
F;38563;90;286000;3510000;416133.33
F;38566;91;291000;2096000;453659.34
F;38569;90;286000;2934000;434622.22
C;38576;99;522000;2279000;685363.64
C;38579;100;537000;1985000;664030.00
C;38584;98;546000;1020000;612295.92
C;38588;99;538000;2688000;782242.42
C;38592;97;537000;1469000;628649.48
C;38596;100;526000;2797000;733200.00
K;38601;101;332000;2776000;541049.50
K;38604;102;334000;2840000;557960.78
K;38607;102;335000;2254000;531470.59
K;38613;97;333000;2376000;613371.13
C;38620;99;530000;2043000;657888.89
C;38623;99;538000;2542000;632242.42
C;38626;98;533000;2307000;688877.55
B;38643;100;287000;3129000;469570.00
B;38646;98;291000;1649000;412989.80
B;38651;97;288000;2439000;516309.28
B;38654;101;290000;2109000;491356.44
B;38658;98;290000;2441000;492632.65
B;38660;100;287000;3444000;451010.00
D;38712;99;293000;2777000;529777.78
D;38714;100;285000;3078000;603210.00
D;38717;101;287000;1807000;426356.44
C;38721;99;534000;1784000;641434.34
C;38723;99;533000;2736000;685232.32
C;38727;99;533000;2723000;654868.69
C;38731;99;533000;2005000;675616.16
K;38743;98;333000;2329000;548744.90
K;38748;98;338000;2049000;599459.18
K;38752;102;336000;3598000;656921.57
F;38755;90;286000;2839000;492488.89
F;38761;88;284000;2909000;574068.18
F;38763;90;293000;2717000;532000.00
G;38767;91;287000;3251000;587087.91
G;38771;88;285000;926000;398545.45
G;38774;90;288000;3294000;498677.78
G;38777;93;288000;1917000;486451.61
C;38782;101;556000;2363000;675425.74
C;38785;100;537000;1875000;647450.00
I;38810;78;292000;2596000;509935.90
I;38813;81;552000;2701000;724814.81
I;38819;80;551000;2957000;743800.00
I;38823;80;307000;2223000;748712.50
I;38826;78;292000;2079000;497756.41
E;38832;92;336000;1651000;487489.13
E;38834;101;315000;2765000;486643.56
E;38837;96;317000;2603000;502010.42
D;38840;98;291000;2801000;435489.80
D;38846;100;286000;2310000;437340.00
D;38849;99;232000;2708000;501070.71
H;38909;88;325000;2287000;585488.64
H;38911;91;263000;2909000;605967.03
H;38914;84;326000;2080000;489357.14
H;38916;90;314000;1663000;528477.78
H;38919;92;326000;2536000;538445.65
D;38922;98;287000;2966000;466448.98
D;38926;100;290000;3013000;435290.00
D;38934;99;275000;3128000;427040.40
D;38936;99;288000;3331000;525919.19
C;38981;93;539000;2078000;693000.00
K;38989;94;345000;3054000;673936.17
C;38996;94;542000;1093000;656606.38
G;38999;90;289000;1744000;408977.78
G;39002;89;287000;1764000;441471.91
G;39006;90;284000;3148000;490122.22
F;39009;90;285000;3134000;479922.22
F;39020;90;285000;1754000;395022.22
K;39023;99;338000;2612000;640878.79
K;39028;98;333000;3481000;565408.16
K;39034;98;337000;2449000;647948.98
I;39039;80;289000;1622000;414137.50
I;39040;80;291000;1438000;388000.00
B;39044;100;289000;2891000;424980.00
B;39053;99;288000;2146000;565575.76
B;39056;98;289000;1604000;393336.73
B;39058;100;288000;2489000;432920.00
C;39080;100;540000;2977000;741850.00
C;39084;94;516000;2608000;729361.70
C;39087;100;540000;3227000;684710.00
G;39092;95;288000;3086000;491000.00
G;39096;89;285000;2845000;472696.63
G;39099;90;287000;2047000;421022.22
G;39102;90;284000;1356000;415911.11
C;39105;95;539000;3558000;711052.63
C;39110;100;543000;2449000;644200.00
C;39113;96;544000;2094000;648104.17
C;39118;101;539000;3262000;715326.73
C;39121;100;532000;2295000;631040.00
H;39125;92;325000;2649000;562989.13
H;39130;88;326000;1810000;501920.45
I;39137;80;287000;1650000;436600.00
I;39142;79;286000;2988000;483151.90
I;39143;80;560000;2350000;788062.50
I;39145;80;288000;2192000;429400.00
E;39170;102;314000;1962000;467343.14
E;39174;100;313000;3017000;641190.00
F;39176;91;284000;3480000;502043.96
F;39181;91;288000;1966000;456494.51
F;39182;88;289000;559000;351465.91
F;39185;91;288000;3068000;515967.03
K;39189;100;327000;3284000;498900.00
K;39193;99;325000;2448000;528616.16
K;39197;93;335000;1657000;498838.71
K;39202;96;334000;3588000;604083.33
H;39209;88;326000;1711000;480272.73
H;39214;90;312000;2889000;485400.00
H;39216;88;314000;1593000;489522.73
G;39240;90;274000;1915000;510700.00
G;39245;90;293000;3088000;490866.67
G;39249;90;285000;2471000;433455.56
G;39251;89;276000;1974000;447000.00
C;39257;98;548000;3316000;704928.57
C;39261;100;550000;1944000;660760.00
C;39263;100;548000;2028000;672180.00
C;39272;100;549000;2510000;674880.00
C;39275;92;551000;3393000;738021.74
C;39278;96;549000;2109000;676427.08
C;39280;99;552000;2514000;708111.11
E;39300;96;315000;3021000;480635.42
E;39304;101;338000;2531000;568534.65
B;39351;95;279000;3437000;510357.89
B;39354;97;292000;3576000;650123.71
B;39357;98;294000;2764000;469091.84
B;39360;103;285000;1762000;458359.22
B;39368;106;291000;3369000;668679.25
I;39392;81;570000;1631000;651049.38
I;39401;80;572000;1747000;690550.00
I;39404;79;562000;2062000;699810.13
I;39408;80;291000;1780000;475950.00
I;39412;80;285000;3296000;459350.00
I;39413;80;284000;2330000;414125.00
H;39427;88;315000;2952000;524431.82
H;39436;90;326000;1887000;485500.00
H;39442;95;315000;1835000;453284.21
F;39450;90;287000;2541000;460788.89
F;39454;91;289000;3354000;464263.74
F;39460;90;288000;2498000;471366.67
F;39463;90;285000;1199000;395588.89
F;39473;89;287000;2049000;423550.56
K;39474;96;329000;1905000;554250.00
K;39481;98;330000;2223000;561387.76
K;39486;100;337000;3119000;641810.00
K;39491;98;327000;2080000;521061.22
K;39496;100;331000;2999000;670920.00
K;39505;100;333000;3293000;608160.00
K;39509;97;324000;1488000;437072.16
H;39513;90;313000;3491000;485833.33
D;39518;100;290000;2696000;484180.00
D;39523;98;289000;3036000;556775.51
D;39533;102;286000;2891000;408294.12
D;39541;98;287000;1110000;406071.43
D;39544;101;287000;1844000;461881.19
E;39614;203;312000;3053000;486665.02
C;39658;100;551000;2788000;725380.00
C;39660;100;556000;2206000;666770.00
C;39662;96;552000;1288000;638541.67
G;39670;90;284000;2535000;506066.67
G;39675;90;289000;2937000;514133.33
G;39678;88;289000;2057000;535193.18
G;39680;91;289000;2256000;463725.27
G;39683;90;289000;2335000;575055.56
C;39687;98;553000;1043000;620581.63
C;39690;100;545000;1524000;651330.00
C;39691;98;556000;1512000;639561.22
C;39697;101;554000;2349000;631712.87
C;39698;100;555000;2042000;656920.00
I;39704;80;435000;1280000;546125.00
I;39708;80;290000;1105000;364287.50
I;39710;80;282000;3068000;659750.00
I;39715;80;585000;3139000;726600.00
B;39723;97;287000;1385000;413814.43
B;39730;97;290000;1556000;466443.30
B;39736;106;293000;2639000;600028.30
B;39739;102;293000;3212000;464696.08
B;39743;98;292000;2829000;524826.53
E;39762;100;315000;1728000;427780.00
E;39769;100;290000;1751000;410730.00
E;39774;98;373000;1419000;485040.82
E;39779;98;353000;2092000;510755.10
E;39783;100;332000;2977000;604260.00
E;39786;98;312000;1397000;444489.80
H;39826;85;295000;1959000;486788.24
H;39838;85;313000;2370000;481517.65
H;39842;91;315000;2844000;494087.91
H;39843;90;315000;3053000;472388.89
H;39849;88;315000;3434000;534090.91
C;39854;96;550000;3350000;752875.00
C;39858;98;543000;1179000;629704.08
C;39860;100;556000;2381000;676400.00
C;39872;98;555000;3340000;818040.82
C;39877;100;556000;2067000;644320.00
F;39880;88;293000;1666000;409545.45
I;39883;79;285000;1022000;413569.62
D;39900;99;287000;1447000;415040.40
D;39903;99;242000;3442000;488656.57
D;39906;98;286000;2188000;538928.57
D;39910;99;289000;2880000;471979.80
D;39918;100;293000;2013000;508880.00
D;39921;100;278000;1757000;388620.00
B;39944;101;284000;2159000;440346.53
B;39949;104;292000;2698000;567076.92
B;39951;98;291000;1649000;474734.69
K;39957;100;327000;3260000;522430.00
K;39964;98;331000;2048000;430153.06
C;39970;100;424000;1518000;588310.00
K;39972;95;324000;2723000;502210.53
F;39978;88;283000;1964000;493602.27
F;39979;88;294000;2306000;544136.36
F;39984;90;287000;1951000;479788.89
F;39985;90;289000;2261000;432277.78
E;40034;94;325000;3031000;634882.98
E;40043;98;308000;1522000;438418.37
E;40045;100;311000;2847000;472360.00
E;40053;96;326000;2706000;467135.42
B;40150;96;304000;1396000;386427.08
B;40153;100;292000;2317000;517820.00
B;40159;98;284000;1681000;380040.82
B;40161;102;292000;2507000;517784.31
B;40164;99;306000;1986000;493313.13
B;40166;98;309000;946000;456061.22
I;40170;78;287000;1265000;450307.69
I;40175;80;292000;2708000;496125.00
I;40177;81;284000;3003000;578407.41
I;40181;80;419000;2780000;605975.00
G;40218;88;287000;1449000;376897.73
G;40223;90;285000;3076000;431511.11
G;40224;86;289000;768000;335209.30
G;40230;90;283000;2132000;455311.11
G;40232;91;289000;1919000;403373.63
F;40237;86;287000;1149000;397488.37
F;40239;90;287000;1557000;432911.11
F;40243;90;288000;1483000;388444.44
F;40247;90;286000;2928000;394644.44
F;40251;90;284000;1703000;392211.11
F;40256;88;286000;3375000;553329.55
C;40259;100;558000;3367000;714440.00
C;40264;98;537000;2585000;738959.18
C;40270;97;549000;2638000;709329.90
C;40272;100;555000;2041000;703700.00
C;40275;100;423000;2266000;586430.00
H;40280;86;309000;1358000;432372.09
H;40282;92;309000;1947000;464043.48
H;40290;92;310000;3194000;507173.91
C;40298;99;556000;1223000;629979.80
C;40299;99;488000;3027000;597292.93
E;40321;102;292000;3079000;508303.92
E;40322;102;313000;3536000;476147.06
E;40326;98;313000;3339000;459765.31
E;40329;100;310000;2648000;485200.00
D;40331;95;287000;2833000;606147.37
D;40338;100;297000;3280000;485560.00
D;40340;98;281000;1477000;386775.51
D;40345;97;225000;1854000;443072.16
K;40385;98;326000;3014000;672030.61
K;40392;99;322000;3106000;722848.48
K;40395;98;329000;2992000;497204.08
G;40400;90;280000;1454000;419633.33
G;40402;90;285000;1013000;374566.67
G;40409;91;288000;3321000;555241.76
G;40412;88;282000;954000;358852.27
G;40416;90;283000;1509000;404266.67
F;40423;86;291000;1624000;411674.42
F;40426;88;288000;2136000;475772.73
H;40440;89;325000;2179000;457921.35
H;40444;90;314000;1364000;447311.11
H;40447;90;338000;1743000;520000.00
H;40448;89;312000;2816000;591067.42
H;40459;86;325000;1186000;416674.42
H;40465;87;339000;1447000;475804.60
I;40472;79;287000;2583000;531962.03
I;40478;78;403000;1955000;574025.64
I;40481;80;451000;1686000;563187.50
I;40483;81;413000;1803000;562530.86
I;40487;80;287000;2903000;467862.50
I;40490;77;287000;1793000;506324.68
I;40492;80;285000;1828000;403737.50
D;40496;100;318000;2970000;502660.00
D;40502;100;293000;2331000;467360.00
C;40526;99;498000;2393000;684090.91
C;40529;99;572000;2162000;787747.47
C;40534;98;419000;1595000;531459.18
C;40537;98;439000;3087000;677612.24
C;40544;99;424000;2081000;582484.85
C;40546;99;416000;1531000;539939.39
K;40554;98;331000;3076000;561928.57
K;40556;98;329000;3067000;621367.35
C;40563;100;488000;3024000;578160.00
C;40565;100;488000;3597000;792360.00
C;40573;103;413000;2865000;571737.86
C;40574;94;425000;1205000;502085.11
F;40576;90;288000;1759000;513444.44
F;40578;88;288000;2394000;485556.82
F;40582;91;290000;1848000;464769.23
F;40586;90;281000;1262000;380511.11
F;40589;90;279000;2766000;448233.33
F;40590;90;285000;1529000;500800.00
B;40618;103;282000;3595000;519475.73
B;40621;102;287000;2820000;552323.53
B;40623;100;298000;3133000;583860.00
B;40628;99;303000;3424000;528313.13
B;40629;101;303000;2700000;488722.77
D;40691;98;293000;1899000;440346.94
D;40693;100;290000;3516000;443420.00
D;40695;100;285000;3258000;520630.00
D;40702;100;291000;3138000;421850.00
E;40734;102;310000;2802000;457558.82
E;40740;100;328000;1575000;504540.00
E;40743;100;343000;1973000;496810.00
E;40747;102;327000;2109000;452450.98
E;40754;97;309000;2048000;442567.01
K;40761;94;307000;2354000;563553.19
K;40763;96;327000;1584000;569562.50
G;40768;91;278000;1995000;437483.52
G;40770;90;279000;818000;371255.56
G;40778;90;280000;1288000;381777.78
G;40780;90;279000;696000;342922.22
C;40784;98;488000;1377000;594224.49
C;40788;101;423000;2276000;588722.77
C;40789;90;423000;1129000;493944.44
C;40792;105;416000;2723000;560276.19
C;40795;101;415000;3533000;604594.06
H;40798;90;307000;2863000;493588.89
H;40802;85;320000;1320000;463305.88
H;40804;91;340000;3493000;651527.47
H;40812;89;314000;2626000;515516.85
C;40816;102;420000;1269000;507549.02
C;40817;98;431000;1189000;517724.49
C;40820;96;422000;3035000;647041.67
B;40847;98;287000;1466000;422826.53
B;40849;100;294000;1773000;476240.00
B;40851;99;302000;2343000;438777.78
B;40854;97;291000;1622000;382175.26
B;40857;100;286000;2875000;462120.00
B;40861;101;279000;2157000;503099.01
I;40945;79;451000;2494000;620886.08
I;40949;78;440000;1406000;510346.15
I;40950;81;285000;1186000;401629.63
I;40952;80;450000;2045000;626737.50
I;40954;81;281000;2337000;596098.77
I;40957;81;281000;753000;397703.70
D;40980;96;285000;1456000;435885.42
E;40984;101;322000;1958000;426891.09
E;40988;97;314000;2451000;631577.32
D;40989;100;295000;2700000;454730.00
K;41049;101;326000;1336000;436198.02
K;41054;99;327000;2022000;575252.53
K;41055;100;328000;3124000;640000.00
K;41059;98;328000;1282000;464846.94
H;41063;91;321000;2829000;461021.98
H;41070;86;306000;1903000;500220.93
H;41074;87;309000;974000;420678.16
H;41078;91;312000;1406000;446054.95
H;41087;88;307000;770000;360897.73
H;41089;84;309000;688000;390380.95
C;41096;100;415000;735000;470190.00
C;41097;97;434000;1595000;513793.81
C;41099;100;427000;2089000;588220.00
C;41106;100;418000;1128000;503410.00
F;41112;88;278000;1171000;383431.82
F;41115;90;281000;1419000;433344.44
F;41118;88;279000;864000;400806.82
F;41119;90;280000;785000;337911.11
F;41129;88;281000;1821000;352715.91
F;41132;90;278000;1272000;397088.89
I;41147;81;451000;1488000;558975.31
I;41149;80;461000;1542000;549850.00
I;41155;80;455000;2481000;608875.00
I;41156;81;446000;3123000;629691.36
G;41254;90;280000;1051000;365200.00
G;41263;88;277000;2269000;447011.36
G;41270;86;286000;1617000;439895.35
G;41273;90;273000;2451000;463466.67
C;41277;100;428000;1040000;484550.00
C;41283;100;421000;1034000;506320.00
C;41287;101;430000;740000;470257.43
C;41290;101;437000;2731000;633980.20
C;41292;100;425000;2475000;553120.00
C;41298;100;425000;905000;480550.00
K;41302;96;337000;1482000;462520.83
K;41307;100;352000;2346000;524270.00
K;41313;97;365000;2893000;750752.58
K;41318;98;336000;3276000;601020.41
K;41321;100;328000;887000;425360.00
C;41325;97;427000;2540000;546896.91
C;41329;101;421000;3581000;681277.23
C;41331;100;427000;3316000;621450.00
C;41335;100;426000;889000;483560.00
C;41338;99;427000;1113000;467808.08
C;41340;100;445000;2567000;593580.00
C;41344;102;427000;1001000;501431.37
D;41352;101;301000;1366000;456287.13
D;41355;99;292000;3419000;620252.53
D;41362;101;291000;1412000;419435.64
D;41365;98;291000;3223000;497051.02
D;41370;100;303000;2597000;574920.00
E;41385;100;314000;731000;372290.00
E;41387;100;314000;1721000;468270.00
I;41435;80;458000;3255000;601637.50
I;41437;81;436000;3383000;642382.72
I;41442;78;426000;817000;506935.90
I;41443;79;467000;2728000;588734.18
E;41446;100;313000;2393000;502050.00
E;41457;65;304000;1833000;464907.69
E;41464;97;315000;3435000;600577.32
F;41474;90;279000;2867000;432288.89
F;41480;88;279000;2293000;490920.45
F;41483;88;279000;842000;334193.18
H;41485;92;313000;1649000;458630.43
H;41493;88;304000;966000;403704.55
H;41496;92;309000;2654000;463543.48
H;41500;87;302000;2364000;468287.36
B;41524;109;289000;2744000;515697.25
B;41527;101;290000;2023000;506732.67
D;41559;98;291000;2556000;488102.04
D;41566;99;284000;3227000;526030.30
D;41570;100;293000;2781000;527690.00
G;41575;90;277000;1877000;417044.44
G;41584;90;277000;3089000;419088.89
G;41586;88;279000;902000;367227.27
G;41589;86;278000;3512000;432488.37
K;41593;98;337000;2065000;451183.67
K;41596;100;335000;3113000;554780.00
H;41599;83;303000;1855000;484373.49
H;41602;91;302000;959000;362703.30
C;41606;100;425000;905000;489080.00
C;41608;100;433000;1249000;543370.00
C;41613;98;427000;1799000;526836.73
C;41619;102;431000;2489000;541813.73
C;41621;100;424000;3147000;677740.00
F;41627;90;277000;2514000;406988.89
F;41634;90;275000;1106000;381011.11
F;41638;90;275000;1784000;382788.89
G;41646;90;279000;2232000;473155.56
G;41651;90;276000;2816000;466033.33
G;41659;89;276000;1458000;412348.31
G;41663;91;278000;1237000;418241.76
E;41665;103;308000;2650000;490009.71
E;41668;99;309000;2030000;452151.52
E;41671;101;325000;2453000;436900.99
E;41676;97;303000;873000;390247.42
B;41681;101;288000;2840000;507316.83
B;41683;100;294000;2924000;568470.00
B;41688;99;283000;2583000;512353.54
D;41741;100;293000;1801000;446080.00
I;41748;82;280000;1844000;578756.10
I;41751;80;462000;1454000;566325.00
I;41752;80;420000;1563000;581562.50
I;41755;80;469000;2639000;759450.00
I;41762;78;454000;1627000;591333.33
K;41778;98;338000;2698000;555336.73
K;41785;95;338000;1743000;507094.74
K;41791;99;338000;3583000;646595.96
F;41795;89;285000;3190000;426629.21
F;41797;90;271000;1420000;436244.44
F;41810;89;276000;1526000;396775.28
F;41814;90;269000;1399000;393300.00
H;41816;85;306000;1207000;441035.29
H;41819;87;307000;1475000;475735.63
H;41822;83;286000;831000;412289.16
H;41826;91;315000;1726000;452912.09
I;41844;80;286000;3071000;704862.50
I;41849;78;284000;1941000;551153.85
I;41850;80;449000;2930000;653675.00
I;41854;80;290000;3598000;465525.00
I;41855;80;456000;2890000;689587.50
B;41860;100;286000;2895000;542280.00
B;41863;100;286000;858000;385310.00
E;41956;131;307000;2863000;492908.40
C;41961;98;446000;1269000;555775.51
C;41966;100;435000;2319000;585820.00
C;41969;97;436000;1001000;505041.24
C;41970;100;434000;2880000;568110.00
C;41971;100;434000;1857000;558950.00
C;41979;100;435000;2501000;594970.00
C;41982;98;427000;2836000;661704.08
C;41985;100;435000;1054000;492380.00
C;41990;100;435000;1796000;562060.00
K;41993;100;335000;2608000;536350.00
K;42000;100;342000;3531000;607620.00
K;42006;98;342000;1907000;502255.10
K;42015;95;341000;2085000;675694.74
E;42023;99;327000;2646000;486565.66
E;42025;98;335000;2915000;574632.65
E;42032;98;330000;1558000;521081.63
I;42071;80;476000;2027000;648700.00
I;42075;78;451000;1203000;613628.21
I;42079;81;476000;2921000;609024.69
I;42083;80;461000;3348000;649412.50
I;42085;80;462000;2709000;665200.00
I;42090;80;477000;3256000;695575.00
F;42096;90;280000;1312000;370011.11
F;42099;89;280000;1682000;356438.20
F;42103;90;279000;1415000;407444.44
H;42106;88;316000;2605000;455909.09
H;42112;89;317000;3148000;554000.00
H;42117;90;316000;1204000;478211.11
B;42127;99;286000;3510000;478151.52
B;42130;98;281000;2321000;578908.16
B;42132;100;291000;2637000;542950.00
E;42153;99;314000;2130000;488616.16
E;42157;99;316000;2855000;496060.61
E;42160;100;329000;2607000;477760.00
E;42166;100;291000;1727000;500930.00
D;42213;99;287000;2113000;444626.26
C;42227;99;422000;3556000;621505.05
C;42234;95;438000;1788000;596757.89
G;42238;91;278000;3180000;462725.27
G;42242;88;276000;1242000;397534.09
G;42245;90;277000;2030000;403088.89
D;42248;100;287000;1690000;433130.00
G;42250;90;277000;2722000;403244.44
G;42252;90;278000;1703000;398133.33
C;42260;102;442000;1959000;678245.10
C;42261;97;442000;3572000;706443.30
K;42286;96;334000;2302000;529406.25
C;42291;100;436000;2119000;577900.00
F;42296;88;278000;2326000;466465.91
F;42297;90;278000;1761000;410188.89
F;42301;93;277000;1974000;426354.84
F;42304;90;274000;1507000;415188.89
F;42307;88;277000;2961000;501318.18
D;42309;100;276000;3282000;480010.00
D;42310;94;288000;855000;404010.64
F;42312;90;277000;2821000;401500.00
H;42317;90;331000;2039000;546366.67
H;42320;91;348000;2850000;607450.55
H;42322;90;349000;1708000;505944.44
H;42327;88;330000;2762000;512284.09
H;42330;90;329000;3058000;540200.00
H;42336;90;325000;2571000;552255.56
G;42338;91;280000;1558000;430703.30
D;42351;102;290000;2565000;438166.67
I;42364;78;278000;3028000;670282.05
I;42367;78;279000;3381000;458615.38
I;42371;81;281000;2357000;403172.84
I;42373;79;462000;2863000;638025.32
E;42459;96;326000;3548000;534343.75
E;42468;102;324000;3231000;732352.94
E;42473;98;347000;2982000;676061.22
E;42477;100;325000;2301000;593460.00
B;42485;95;295000;873000;384136.84
B;42488;100;285000;2914000;480130.00
B;42493;100;286000;2159000;434220.00
B;42498;99;290000;901000;381303.03
D;42500;95;295000;1075000;412021.05
D;42503;99;291000;2807000;468959.60
D;42505;100;284000;2938000;636920.00
D;42508;97;297000;2977000;517762.89
D;42513;97;297000;2479000;514319.59
I;42520;76;288000;1475000;384828.95
I;42526;84;482000;2823000;779357.14
I;42530;80;497000;2716000;700725.00
I;42537;81;480000;2914000;746259.26
I;42540;78;464000;3592000;736692.31
C;42569;100;439000;1564000;583650.00
C;42573;100;442000;2180000;606480.00
C;42581;97;447000;2249000;596649.48
C;42583;97;442000;2130000;539237.11
C;42586;97;449000;1336000;519896.91
K;42589;98;340000;3057000;610030.61
K;42593;97;335000;2085000;546350.52
K;42598;98;337000;2840000;661459.18
K;42599;98;339000;2926000;621867.35
K;42603;95;335000;2861000;719073.68
C;42608;100;443000;3084000;627950.00
C;42610;100;443000;2851000;593500.00
C;42613;98;448000;3407000;741795.92
C;42616;100;450000;2642000;603700.00
F;42621;90;278000;1767000;390922.22
F;42628;90;276000;1526000;403388.89
G;42632;90;279000;2835000;495277.78
G;42634;90;278000;3394000;479344.44
G;42637;88;280000;657000;326068.18
G;42638;90;279000;3128000;468155.56
G;42641;91;279000;3420000;460395.60
H;42644;87;327000;1920000;535045.98
H;42646;90;327000;2839000;512444.44
H;42648;88;325000;3224000;553829.55
H;42650;85;327000;1207000;485811.76
K;42654;98;325000;1389000;472663.27
K;42660;95;326000;3565000;621115.79
K;42661;104;341000;2902000;684442.31
K;42667;100;321000;3352000;583200.00
C;42679;100;464000;1265000;539340.00
C;42681;97;465000;1382000;562762.89
C;42685;100;472000;1744000;559840.00
C;42692;100;451000;1887000;584540.00
I;42697;80;281000;1060000;373650.00
C;42699;93;460000;3289000;718279.57
C;42700;98;451000;2165000;535408.16
C;42707;97;456000;1316000;586639.18
G;42762;90;280000;2737000;431255.56
G;42765;90;279000;3006000;477244.44
G;42768;83;277000;2821000;541734.94
G;42775;89;278000;1106000;400617.98
F;42778;88;261000;2170000;561511.36
F;42779;88;278000;3304000;578545.45
H;42783;89;321000;1921000;500932.58
H;42785;90;326000;2501000;522411.11
C;42789;125;433000;1273000;530600.00
C;42793;71;467000;1332000;612183.10
C;42795;100;458000;2472000;629890.00
C;42798;96;444000;2906000;578072.92
C;42804;100;464000;2081000;632620.00
E;42842;98;305000;2137000;449459.18
E;42845;100;324000;2769000;571510.00
E;42848;95;349000;3229000;598842.11
E;42852;98;334000;3405000;639020.41
B;42855;99;293000;1241000;416151.52
B;42861;99;295000;2971000;449898.99
B;42864;100;293000;1559000;432410.00
D;42869;100;291000;3267000;443980.00
D;42872;96;290000;2046000;504364.58
D;42877;99;293000;2242000;494010.10
F;42880;88;286000;976000;326988.64
F;42885;90;286000;1730000;474833.33
F;42888;85;283000;3394000;455070.59
F;42892;85;265000;3439000;406905.88
F;42894;90;278000;2034000;461322.22
K;42898;98;323000;2113000;536132.65
K;42905;108;324000;2463000;627296.30
K;42908;91;325000;2656000;577252.75
H;42915;89;326000;2825000;607685.39
H;42920;89;322000;2363000;481370.79
G;42955;88;281000;2010000;441011.36
G;42956;85;280000;1178000;387152.94
C;42961;100;471000;972000;526540.00
C;42964;98;472000;1287000;547877.55
C;42967;95;473000;1538000;551494.74
F;42969;88;280000;1930000;467284.09
F;42973;90;286000;2695000;382822.22
F;42978;90;271000;3408000;391344.44
