TEIL;FA;COUNT;MIN;MAX;AVG;MIN_O;MAX_O;AVG_O
G;9096;87;291000;910000;347873.56;1;1;1.00
G;9372;90;290000;2553000;434500.00;1;1;1.00
G;6820;90;287000;2285000;439222.22;1;1;1.00
G;7467;91;297000;2256000;486769.23;1;2;1.01
G;6068;88;294000;1665000;475034.09;1;1;1.00
G;6289;88;330000;3070000;529181.82;1;1;1.00
G;6640;90;285000;3044000;633655.56;1;1;1.00
G;8516;90;284000;760000;348511.11;1;1;1.00
G;6899;88;298000;2065000;474272.73;1;1;1.00
G;8695;92;282000;1025000;357728.26;1;2;1.02
G;8515;90;281000;2927000;393933.33;1;1;1.00
G;5757;45;303000;1745000;537511.11;1;1;1.00
G;6814;90;287000;3491000;454111.11;1;1;1.00
G;6959;89;283000;3562000;467988.76;1;1;1.00
G;6445;90;282000;2651000;417122.22;1;1;1.00
G;8216;89;286000;1322000;498471.91;1;2;1.01
G;7386;89;287000;1764000;468146.07;1;1;1.00
G;7862;88;282000;1518000;444465.91;1;1;1.00
G;8416;88;284000;1959000;404340.91;1;2;1.01
G;7462;90;284000;2471000;474244.44;1;1;1.00
G;8698;179;272000;2500000;404212.29;1;2;1.01
G;9368;90;288000;2504000;408355.56;1;1;1.00
G;9373;90;289000;2435000;446888.89;1;1;1.00
G;6900;90;302000;2983000;497822.22;1;1;1.00
G;8325;90;286000;2167000;379700.00;1;1;1.00
G;8791;90;286000;1032000;367477.78;1;1;1.00
G;5993;91;304000;2415000;468285.71;1;2;1.01
G;9470;90;283000;2539000;427455.56;1;1;1.00
G;6362;88;279000;2595000;466068.18;1;1;1.00
G;7303;90;289000;2697000;431166.67;1;1;1.00
G;8413;89;285000;1384000;395123.60;1;2;1.01
G;9272;90;282000;724000;349311.11;1;1;1.00
G;9663;87;288000;1193000;382482.76;1;1;1.00
G;8525;90;282000;1587000;407600.00;1;1;1.00
G;9572;90;287000;2886000;450444.44;1;1;1.00
G;8417;88;285000;2648000;434875.00;1;1;1.00
G;5988;90;301000;1868000;419033.33;1;1;1.00
G;7989;90;281000;3315000;392766.67;1;1;1.00
G;9571;88;287000;1487000;442034.09;1;1;1.00
G;9464;90;279000;760000;363922.22;1;1;1.00
G;6444;88;280000;2806000;485409.09;1;1;1.00
G;8988;90;281000;1519000;433877.78;1;1;1.00
G;9659;92;272000;2178000;447945.65;1;2;1.01
G;6735;90;284000;3590000;480022.22;1;1;1.00
G;6286;88;293000;2406000;564693.18;1;1;1.00
G;9367;93;286000;1318000;424279.57;1;2;1.03
G;9568;92;283000;758000;381500.00;1;3;1.02
G;6217;90;351000;2322000;532888.89;1;1;1.00
G;8323;88;289000;998000;407534.09;1;1;1.00
G;7228;90;289000;1108000;388211.11;1;1;1.00
G;6147;90;290000;2674000;475955.56;1;1;1.00
G;9564;91;263000;1922000;464483.52;1;2;1.01
G;9737;88;277000;2282000;508261.36;1;1;1.00
G;6731;88;284000;1403000;419829.55;1;1;1.00
G;6605;90;259000;2658000;530222.22;1;1;1.00
G;7813;86;278000;3512000;384883.72;1;1;1.00
G;6062;90;304000;2115000;464122.22;1;1;1.00
G;8320;88;284000;1440000;378602.27;1;1;1.00
G;9088;93;288000;2198000;435978.49;1;2;1.03
G;8994;90;284000;1241000;378755.56;1;1;1.00
G;9176;88;287000;1473000;436636.36;1;1;1.00
G;9275;92;286000;1496000;445391.30;1;2;1.02
G;8628;90;282000;2654000;431633.33;1;1;1.00
G;9276;91;290000;1328000;383736.26;1;2;1.01
G;5832;90;303000;1572000;392388.89;1;1;1.00
G;8985;90;285000;817000;378733.33;1;1;1.00
G;7863;90;279000;2737000;405055.56;1;1;1.00
G;8156;90;280000;2301000;374644.44;1;1;1.00
G;6527;91;284000;3065000;466076.92;1;2;1.01
G;8079;92;281000;1344000;421152.17;1;2;1.03
G;9374;90;294000;724000;381466.67;1;1;1.00
G;5758;92;308000;1620000;505858.70;1;2;1.02
G;9665;88;287000;1040000;364409.09;1;1;1.00
G;9271;88;284000;1959000;472159.09;1;1;1.00
G;7734;90;278000;1877000;400022.22;1;1;1.00
G;9175;90;286000;2528000;417288.89;1;1;1.00
G;7306;88;285000;3192000;458068.18;1;1;1.00
G;9468;90;286000;2281000;444700.00;1;1;1.00
G;7905;87;280000;1503000;378839.08;1;1;1.00
G;8521;91;284000;921000;367021.98;1;2;1.01
G;7636;88;282000;954000;357306.82;1;1;1.00
G;8887;90;286000;1290000;408733.33;1;1;1.00
G;8798;89;283000;2403000;543044.94;1;2;1.01
G;6956;90;290000;2417000;429500.00;1;1;1.00
G;6904;90;300000;2267000;477066.67;1;1;1.00
G;8002;90;266000;1589000;384766.67;1;1;1.00
G;5759;90;305000;2695000;466544.44;1;1;1.00
G;8694;91;277000;2614000;401879.12;1;2;1.01
G;7637;90;283000;1013000;374311.11;1;1;1.00
G;7986;90;279000;1812000;370566.67;1;1;1.00
G;8409;89;286000;2204000;404191.01;1;1;1.00
G;6901;90;297000;1415000;430811.11;1;1;1.00
G;7736;90;276000;1237000;389688.89;1;1;1.00
G;9369;88;291000;2392000;411034.09;1;1;1.00
G;6905;90;301000;1777000;417800.00;1;1;1.00
G;9278;88;288000;1171000;396863.64;1;1;1.00
G;5834;88;305000;1176000;415397.73;1;1;1.00
G;7821;90;279000;3394000;468733.33;1;1;1.00
G;6143;92;293000;920000;399173.91;1;2;1.02
G;5906;90;302000;2351000;458288.89;1;1;1.00
G;7984;88;263000;1135000;356170.45;1;1;1.00
G;8629;90;274000;3579000;409377.78;1;1;1.00
G;7865;90;279000;3128000;468411.11;1;1;1.00
G;7147;90;291000;2789000;450488.89;1;1;1.00
G;8415;89;283000;2660000;401898.88;1;1;1.00
G;6363;90;276000;1387000;437477.78;1;1;1.00
G;6063;88;300000;1581000;486363.64;1;1;1.00
G;7021;90;296000;1639000;419088.89;1;1;1.00
G;6903;91;303000;1581000;441340.66;1;2;1.01
G;8322;90;287000;1607000;416777.78;1;1;1.00
G;6523;86;285000;3229000;454848.84;1;1;1.00
G;7144;90;285000;2662000;466755.56;1;1;1.00
G;8218;88;281000;1128000;411102.27;1;1;1.00
G;8408;86;287000;2043000;459093.02;1;1;1.00
G;6954;90;302000;2360000;461966.67;1;1;1.00
G;6732;90;258000;3142000;448500.00;1;1;1.00
G;7551;90;291000;2132000;444888.89;1;1;1.00
G;6144;90;290000;1392000;396777.78;1;1;1.00
G;7988;90;281000;2179000;414733.33;1;1;1.00
G;5761;90;303000;2731000;430611.11;1;1;1.00
G;5989;90;299000;2572000;412600.00;1;1;1.00
G;6442;92;280000;1430000;410315.22;1;2;1.02
G;6819;88;286000;2338000;461693.18;1;1;1.00
G;7223;90;285000;2783000;416655.56;1;1;1.00
G;8155;90;281000;1346000;408911.11;1;1;1.00
G;8080;90;283000;1596000;442688.89;1;1;1.00
G;6524;89;284000;1341000;395089.89;1;2;1.01
G;7903;86;277000;2304000;398593.02;1;1;1.00
G;6815;90;283000;3356000;478755.56;1;2;1.02
G;8625;90;285000;2169000;437488.89;1;1;1.00
G;9174;90;290000;2689000;488544.44;1;1;1.00
G;8159;90;285000;1629000;417022.22;1;1;1.00
G;9171;87;284000;2316000;620160.92;1;2;1.01
G;6525;90;284000;2207000;448866.67;1;1;1.00
G;7304;91;285000;3448000;427087.91;1;1;1.00
G;6446;88;283000;1349000;458352.27;1;1;1.00
G;8894;90;287000;3058000;567855.56;1;1;1.00
G;7552;89;287000;1449000;386404.49;1;2;1.01
G;9270;90;288000;2931000;444122.22;1;1;1.00
G;7085;90;286000;1551000;435544.44;1;1;1.00
G;8624;89;282000;3478000;455617.98;1;1;1.00
G;9461;88;292000;3342000;488784.09;1;1;1.00
G;7310;93;288000;1917000;521946.24;1;2;1.06
G;8077;88;281000;1793000;433568.18;1;1;1.00
G;8321;90;284000;1841000;490888.89;1;1;1.00
G;8626;90;282000;2698000;431222.22;1;1;1.00
G;8796;90;285000;1011000;364411.11;1;1;1.00
G;8414;88;284000;1295000;376613.64;1;1;1.00
G;5910;90;300000;2017000;402155.56;1;1;1.00
G;9274;92;279000;1435000;440717.39;1;2;1.02
G;7822;92;278000;3420000;453358.70;1;2;1.01
G;6065;90;300000;1770000;429122.22;1;1;1.00
G;6364;90;280000;2649000;548355.56;1;1;1.00
G;8986;90;280000;1627000;441133.33;1;1;1.00
G;9566;90;278000;2465000;443122.22;1;1;1.00
G;9095;90;288000;713000;363066.67;1;1;1.00
G;9269;90;289000;2224000;496288.89;1;1;1.00
G;6603;89;286000;1517000;451258.43;1;1;1.00
G;9573;88;283000;1216000;427750.00;1;1;1.00
G;6816;91;286000;2765000;460868.13;1;1;1.00
G;9660;92;282000;2470000;458663.04;1;2;1.02
G;7987;88;267000;1705000;395727.27;1;1;1.00
G;7309;91;287000;3251000;560175.82;1;2;1.01
G;7019;90;294000;2789000;440000.00;1;1;1.00
G;8075;88;280000;1163000;424238.64;1;1;1.00
G;7385;90;291000;2417000;411211.11;1;1;1.00
G;8411;89;285000;2202000;466089.89;1;1;1.00
G;8522;90;284000;1631000;407555.56;1;1;1.00
G;9463;90;287000;2919000;432722.22;1;1;1.00
H;8769;89;320000;1886000;434056.18;1;1;1.00
H;9152;90;312000;2518000;484766.67;1;1;1.00
H;9249;91;300000;2038000;573472.53;1;2;1.03
H;7292;90;311000;958000;394044.44;1;1;1.00
H;5819;92;348000;2020000;502597.83;1;2;1.01
H;6129;89;319000;2102000;482269.66;1;2;1.01
H;6804;88;338000;3368000;613102.27;1;1;1.00
H;8211;90;319000;1240000;398400.00;1;1;1.00
H;9444;90;307000;2388000;452800.00;1;1;1.00
H;7207;91;313000;2183000;534032.97;1;2;1.01
H;7286;90;311000;1816000;431166.67;1;1;1.00
H;6269;90;330000;2751000;587722.22;1;1;1.00
H;6944;88;312000;3007000;499272.73;1;1;1.00
H;8971;90;316000;1971000;462566.67;1;1;1.00
H;6343;90;312000;2228000;520988.89;1;1;1.00
H;7072;85;339000;3014000;817611.76;1;1;1.00
H;7136;88;345000;1531000;539704.55;1;1;1.00
H;7008;90;329000;2345000;460877.78;1;1;1.00
H;7712;86;315000;1577000;449290.70;1;1;1.00
H;7897;89;326000;1962000;443146.07;1;2;1.01
H;6802;85;339000;2632000;667094.12;1;1;1.00
H;8298;4;450000;645000;570500.00;1;1;1.00
H;8293;88;308000;2878000;444215.91;1;1;1.00
H;8393;90;303000;1821000;451000.00;1;2;1.02
H;9070;90;311000;2004000;509388.89;1;1;1.00
H;6273;90;327000;3029000;501444.44;1;1;1.00
H;8141;88;316000;976000;414534.09;1;1;1.00
H;9246;93;300000;2687000;545548.39;1;2;1.02
H;9638;90;301000;1893000;462155.56;1;1;1.00
H;6275;95;314000;2618000;594863.16;1;2;1.06
H;9726;89;308000;2441000;613730.34;1;2;1.01
H;8770;90;307000;1724000;505011.11;1;1;1.00
H;6720;90;322000;2403000;558088.89;1;1;1.00
H;6429;87;312000;1132000;434908.05;1;1;1.00
H;7797;89;336000;2850000;599000.00;1;2;1.01
H;8500;88;315000;3399000;629590.91;1;1;1.00
H;7206;88;309000;1975000;464272.73;1;1;1.00
H;7531;90;309000;1947000;469744.44;1;1;1.00
H;7134;88;346000;2849000;571000.00;1;1;1.00
H;8967;91;304000;2743000;496043.96;1;2;1.01
H;8603;91;307000;2916000;545538.46;1;2;1.01
H;8059;90;312000;2151000;438411.11;1;1;1.00
H;7997;90;309000;1612000;431255.56;1;1;1.00
H;5738;91;355000;2460000;634000.00;1;2;1.01
H;7895;88;339000;2825000;559181.82;1;1;1.00
H;9158;90;296000;1612000;448500.00;1;1;1.00
H;9447;88;305000;977000;391613.64;1;1;1.00
H;6505;87;356000;3147000;589850.57;1;1;1.00
H;5821;91;349000;2875000;536186.81;1;2;1.01
H;6718;90;351000;3322000;696000.00;1;1;1.00
H;8998;91;300000;878000;386835.16;1;1;1.00
H;8968;90;281000;1418000;449444.44;1;1;1.00
H;9156;91;305000;2289000;478901.10;1;2;1.01
H;6888;90;322000;3525000;647022.22;1;1;1.00
H;7802;90;325000;1694000;524088.89;1;1;1.00
H;9553;88;309000;2357000;460988.64;1;1;1.00
H;5744;90;375000;1705000;494966.67;1;1;1.00
H;6424;90;311000;2747000;451633.33;1;1;1.00
H;6721;89;340000;3079000;589707.87;1;2;1.01
H;5967;88;349000;2643000;505556.82;1;1;1.00
H;7998;90;317000;1752000;424177.78;1;1;1.00
H;8599;90;316000;2478000;517011.11;1;2;1.02
H;8871;90;299000;1690000;455177.78;1;1;1.00
H;8772;90;310000;3049000;455677.78;1;1;1.00
H;9074;90;310000;2711000;498488.89;1;1;1.00
H;7801;88;348000;1708000;456625.00;1;1;1.00
H;6047;83;331000;2858000;677012.05;1;1;1.00
H;6506;88;332000;1401000;482295.45;1;1;1.00
H;8061;88;302000;1293000;440113.64;1;1;1.00
H;6430;90;296000;2599000;568722.22;1;1;1.00
H;8607;90;316000;1026000;397222.22;1;1;1.00
H;9644;90;308000;2711000;529922.22;1;1;1.00
H;6272;88;326000;2323000;548363.64;1;1;1.00
H;7709;90;302000;2364000;473355.56;1;1;1.00
H;8144;88;309000;830000;405602.27;1;1;1.00
H;8605;90;319000;1529000;430122.22;1;1;1.00
H;7617;90;340000;2278000;544533.33;1;1;1.00
H;7449;90;295000;1959000;497800.00;1;1;1.00
H;7208;90;312000;2977000;485000.00;1;1;1.00
H;7291;89;311000;1896000;441539.33;1;2;1.01
H;6799;90;322000;1439000;501611.11;1;1;1.00
H;8680;90;322000;1502000;415722.22;1;1;1.00
H;6591;89;296000;2811000;592573.03;1;1;1.00
H;7210;90;314000;3031000;549722.22;1;1;1.00
H;6659;91;319000;2860000;524065.93;1;2;1.02
H;8768;90;313000;2591000;458866.67;1;1;1.00
H;8775;88;311000;1019000;404715.91;1;1;1.00
H;8608;89;314000;1638000;438011.24;1;1;1.00
H;8774;90;310000;2145000;471444.44;1;1;1.00
H;9346;91;304000;1659000;449417.58;1;2;1.01
H;6205;88;322000;1213000;426193.18;1;1;1.00
H;9157;91;297000;2471000;486186.81;1;2;1.01
H;7708;90;313000;1649000;466188.89;1;1;1.00
H;8495;87;307000;1755000;418655.17;1;1;1.00
H;8294;91;297000;2679000;565615.38;1;2;1.01
H;6658;90;319000;2037000;521266.67;1;1;1.00
H;6347;89;304000;2935000;533101.12;1;1;1.00
H;6125;89;318000;2248000;484471.91;1;2;1.01
H;7966;88;307000;953000;413034.09;1;2;1.01
H;7898;91;321000;2363000;525989.01;1;1;1.00
H;7448;88;315000;2952000;516340.91;1;1;1.00
H;5892;90;348000;2367000;514633.33;1;1;1.00
H;8684;88;313000;2534000;455272.73;1;1;1.00
H;9353;111;309000;2295000;480108.11;1;1;1.00
H;5740;88;355000;2807000;590386.36;1;1;1.00
H;6801;91;338000;3555000;628967.03;1;2;1.02
H;6123;90;317000;3158000;508488.89;1;1;1.00
H;6201;91;322000;1872000;512604.40;1;2;1.01
H;7803;90;343000;3224000;627466.67;1;1;1.00
H;8210;90;302000;2601000;531444.44;1;1;1.00
H;5975;79;367000;2363000;686632.91;1;2;1.01
H;7706;90;309000;2654000;448766.67;1;1;1.00
H;6509;90;334000;1976000;479900.00;1;1;1.00
H;6587;88;356000;1860000;512431.82;1;1;1.00
H;6270;90;331000;2856000;544933.33;1;1;1.00
H;7070;88;321000;1693000;440056.82;1;1;1.00
H;5818;88;349000;1198000;472056.82;1;1;1.00
H;6586;90;322000;2653000;519244.44;1;1;1.00
H;7369;88;315000;1593000;483829.55;1;1;1.00
H;6797;91;324000;1745000;482043.96;1;1;1.00
H;7366;90;326000;2649000;536111.11;1;1;1.00
H;7795;89;316000;2605000;536168.54;1;1;1.00
H;6128;92;318000;2929000;609913.04;1;2;1.02
H;7969;88;312000;1334000;417352.27;1;1;1.00
H;8502;90;316000;2231000;454588.89;1;1;1.00
H;9347;91;304000;2375000;440780.22;1;2;1.01
H;9355;90;310000;1746000;450188.89;1;1;1.00
H;9449;90;312000;2610000;510288.89;1;1;1.00
H;9551;88;314000;2036000;412034.09;1;1;1.00
H;9639;90;303000;2084000;443944.44;1;1;1.00
H;6051;91;320000;3099000;620692.31;1;2;1.01
H;7621;88;307000;1059000;375795.45;1;1;1.00
H;9445;90;305000;844000;369944.44;1;1;1.00
H;8501;86;316000;2734000;470476.74;1;1;1.00
H;7714;85;321000;1475000;478517.65;1;3;1.02
H;7968;90;308000;2542000;485355.56;1;1;1.00
H;6346;89;311000;2720000;505494.38;1;2;1.01
H;8143;92;308000;1656000;514445.65;1;2;1.01
H;8391;91;286000;1245000;415967.03;1;2;1.02
H;8397;84;313000;2173000;552107.14;1;1;1.00
H;7071;88;348000;1498000;544329.55;1;1;1.00
H;8682;91;312000;1259000;438560.44;1;2;1.01
H;8208;89;307000;2580000;517157.30;1;2;1.01
H;8869;90;308000;1373000;409133.33;1;1;1.00
H;8057;90;307000;2676000;497222.22;1;1;1.00
H;8970;90;308000;2993000;483955.56;1;1;1.00
H;8969;90;307000;2166000;554777.78;1;1;1.00
H;9075;90;308000;1548000;429755.56;1;1;1.00
H;5743;90;359000;2702000;603811.11;1;1;1.00
H;6512;90;289000;2682000;484677.78;1;1;1.00
H;7213;90;302000;2708000;454477.78;1;1;1.00
H;7368;90;314000;2536000;608900.00;1;1;1.00
H;9247;100;300000;2565000;568990.00;1;2;1.09
H;9256;88;302000;1249000;385431.82;1;1;1.00
H;9719;90;308000;1539000;419666.67;1;1;1.00
H;6049;32;322000;586000;384187.50;1;1;1.00
H;7715;85;306000;1446000;439564.71;1;1;1.00
H;6511;88;334000;1223000;473500.00;1;1;1.00
H;6426;90;309000;2519000;509266.67;1;1;1.00
H;6884;90;334000;1465000;444488.89;1;1;1.00
H;7005;90;319000;1399000;475088.89;1;1;1.00
H;7209;90;310000;1153000;463011.11;1;1;1.00
H;7133;90;359000;3514000;556922.22;1;1;1.00
H;5974;90;349000;2650000;657877.78;1;1;1.00
H;6124;90;318000;3074000;541622.22;1;1;1.00
H;6268;90;330000;1902000;462688.89;1;1;1.00
H;6206;87;324000;2283000;552436.78;1;1;1.00
H;7623;90;320000;1903000;435566.67;1;1;1.00
H;6634;88;334000;1193000;441806.82;1;1;1.00
H;7290;94;298000;2018000;526446.81;1;2;1.01
H;7451;91;315000;2844000;488714.29;1;2;1.01
H;7532;90;310000;3194000;497844.44;1;1;1.00
H;5971;93;345000;2861000;645827.96;1;2;1.02
H;7711;86;302000;1855000;423767.44;1;1;1.00
H;7855;82;327000;1130000;482878.05;1;1;1.00
H;5746;88;355000;1963000;566602.27;1;2;1.02
H;7854;90;327000;1400000;487344.44;1;1;1.00
H;8142;88;306000;3312000;678022.73;1;1;1.00
H;8140;87;307000;3176000;493781.61;1;1;1.00
H;8206;90;309000;1733000;468566.67;1;1;1.00
H;8601;91;298000;2645000;471494.51;1;1;1.00
H;7616;88;339000;1391000;471647.73;1;1;1.00
H;8604;90;308000;1402000;427911.11;1;1;1.00
H;8678;90;324000;2570000;474300.00;1;1;1.00
H;7069;90;319000;2801000;479511.11;1;1;1.00
H;8776;81;312000;1860000;403827.16;1;1;1.00
H;7798;91;329000;3058000;576054.95;1;2;1.01
H;5820;94;348000;2687000;660244.68;1;2;1.03
H;6886;90;361000;3121000;713433.33;1;1;1.00
H;7796;90;317000;3148000;512333.33;1;1;1.00
H;8302;36;311000;988000;417611.11;1;2;1.03
H;8867;90;308000;2485000;446433.33;1;1;1.00
H;8868;90;309000;843000;387211.11;1;1;1.00
H;6344;90;311000;2770000;473188.89;1;1;1.00
H;8964;90;302000;2684000;470033.33;1;1;1.00
H;9253;91;303000;995000;393428.57;1;1;1.00
H;8301;91;310000;2234000;480307.69;1;1;1.00
H;5972;90;360000;1597000;478966.67;1;1;1.00
H;5969;88;352000;2240000;645681.82;1;1;1.00
H;8139;86;302000;3167000;493883.72;1;1;1.00
H;9251;92;309000;2081000;525956.52;1;2;1.02
H;8394;88;303000;1882000;445272.73;1;2;1.01
H;9250;92;300000;2556000;557130.43;1;2;1.02
H;9348;90;302000;3550000;516277.78;1;1;1.00
H;8963;90;303000;803000;373155.56;1;1;1.00
H;9545;90;309000;835000;379644.44;1;1;1.00
H;9077;90;309000;1606000;410766.67;1;1;1.00
H;9640;93;302000;1511000;415838.71;1;2;1.03
H;7620;88;307000;2863000;542079.55;1;1;1.00
H;8390;91;300000;1121000;454747.25;1;3;1.02
H;8494;84;307000;1462000;507750.00;1;1;1.00
H;9643;90;313000;2531000;443344.44;1;1;1.00
H;9720;88;308000;1106000;404670.45;1;1;1.00
H;8972;90;317000;2364000;485055.56;1;1;1.00
H;9179;91;305000;2674000;452670.33;1;1;1.00
H;8062;90;306000;2280000;472800.00;1;1;1.00
H;6130;90;320000;1982000;473500.00;1;1;1.00
H;7533;88;329000;1821000;443500.00;1;1;1.00
H;6423;90;316000;1678000;476911.11;1;1;1.00
H;8297;90;296000;2429000;484666.67;1;1;1.00
H;8875;90;304000;2050000;471455.56;1;1;1.00
H;9073;90;309000;1837000;458455.56;1;2;1.02
H;9547;90;300000;2119000;432511.11;1;1;1.00
H;6350;88;283000;1014000;429704.55;1;1;1.00
H;6349;90;319000;2723000;646044.44;1;1;1.00
H;8060;90;301000;2828000;509255.56;1;1;1.00
H;9645;90;308000;2584000;437100.00;1;1;1.00
H;9723;87;306000;2503000;491344.83;1;2;1.01
H;5745;88;372000;2848000;547477.27;1;1;1.00
H;9721;90;302000;1638000;461177.78;1;1;1.00
H;6127;91;318000;2711000;570010.99;1;2;1.01
H;9544;105;301000;2742000;694028.57;1;2;1.17
H;9724;91;315000;2650000;577560.44;1;1;1.00
H;6722;90;309000;3341000;666500.00;1;1;1.00
H;9450;90;315000;803000;397366.67;1;1;1.00
H;9254;90;301000;1743000;423766.67;1;1;1.00
H;7716;89;316000;1081000;388966.29;1;1;1.00
H;9722;90;301000;2506000;471811.11;1;1;1.00
H;6947;88;325000;1075000;426511.36;1;1;1.00
H;7896;90;324000;2825000;587244.44;1;1;1.00
H;8058;90;310000;2637000;583055.56;1;1;1.00
H;8606;88;317000;2675000;481488.64;1;1;1.00
H;8973;89;309000;1724000;485056.18;1;2;1.01
H;7973;89;308000;2432000;447786.52;1;1;1.00
H;6632;90;333000;3521000;590522.22;1;1;1.00
H;9546;91;272000;2858000;522527.47;1;2;1.03
H;6050;91;322000;3055000;584703.30;1;1;1.00
H;7450;90;315000;1835000;455977.78;1;1;1.00
H;9151;90;311000;2713000;456744.44;1;1;1.00
H;7367;93;325000;1965000;495634.41;1;2;1.02
H;8056;87;308000;1133000;466022.99;1;1;1.00
H;9072;90;296000;1876000;425011.11;1;1;1.00
H;9352;67;310000;2932000;590089.55;1;1;1.00
H;7800;90;330000;2762000;515666.67;1;1;1.00
H;7856;90;321000;1921000;551444.44;1;1;1.00
H;8207;88;293000;2201000;567681.82;1;2;1.01
H;6348;90;305000;1136000;397233.33;1;1;1.00
H;8681;91;314000;2424000;454560.44;1;1;1.00
H;6428;90;312000;1622000;432888.89;1;1;1.00
H;7624;88;321000;2829000;497136.36;1;1;1.00
H;9255;90;303000;1495000;399477.78;1;1;1.00
H;9642;88;321000;753000;379102.27;1;1;1.00
H;7293;91;263000;2909000;605967.03;1;2;1.03
H;6885;91;347000;3010000;570175.82;1;2;1.01
H;5968;89;364000;2649000;668674.16;1;2;1.02
H;5742;90;346000;3232000;525377.78;1;1;1.00
H;6717;88;319000;3265000;678863.64;1;1;1.00
H;6883;90;324000;2828000;539522.22;1;1;1.00
H;7007;88;330000;1136000;462022.73;1;1;1.00
H;7288;89;313000;1756000;442314.61;1;1;1.00
H;8296;90;319000;1498000;425655.56;1;1;1.00
H;8389;86;312000;2209000;504441.86;1;1;1.00
H;9443;90;307000;2712000;468744.44;1;1;1.00
H;7453;90;315000;3434000;466566.67;1;1;1.00
H;6943;90;312000;2859000;497488.89;1;1;1.00
H;7534;90;325000;2179000;448711.11;1;1;1.00
H;7619;87;319000;1195000;415011.49;1;1;1.00
H;6633;90;355000;3353000;610500.00;1;1;1.00
H;7364;91;316000;2080000;499098.90;1;2;1.01
H;7999;88;308000;1283000;434147.73;1;1;1.00
H;7365;88;326000;1810000;498431.82;1;1;1.00
H;8295;91;310000;2640000;456098.90;1;2;1.01
H;9252;91;303000;2451000;444065.93;1;1;1.00
H;6425;90;302000;1502000;442155.56;1;1;1.00
H;6202;90;321000;2868000;488777.78;1;1;1.00
H;6200;87;323000;1945000;517252.87;1;1;1.00
H;7447;90;326000;1887000;475600.00;1;1;1.00
H;7799;90;329000;2039000;565922.22;1;1;1.00
H;7972;91;280000;2155000;514065.93;1;1;1.00
H;6274;86;327000;1198000;415709.30;1;1;1.00
H;7852;88;325000;2157000;453886.36;1;1;1.00
H;5893;91;350000;2726000;546076.92;1;2;1.01
H;6803;90;338000;2736000;526044.44;1;1;1.00
H;7068;90;322000;1751000;437733.33;1;1;1.00
H;7211;87;328000;2343000;462356.32;1;1;1.00
H;7446;88;332000;2889000;542840.91;1;1;1.00
H;8497;91;306000;3246000;498824.18;1;2;1.01
H;9071;90;312000;2589000;453066.67;1;1;1.00
H;8771;92;308000;1747000;457847.83;1;2;1.02
H;8392;105;300000;3593000;726828.57;1;3;1.21
H;8498;90;307000;1673000;441388.89;1;1;1.00
H;9155;89;304000;3595000;545022.47;1;1;1.00
H;6800;89;291000;1616000;414808.99;1;1;1.00
H;9448;90;308000;1719000;414400.00;1;1;1.00
H;9548;89;289000;1278000;439775.28;1;2;1.01
H;5897;91;350000;1841000;487087.91;1;2;1.01
H;7710;90;302000;1186000;382022.22;1;1;1.00
H;7536;90;338000;2620000;588644.44;1;1;1.00
H;6048;148;317000;2387000;502108.11;1;2;1.01
H;6271;90;331000;1673000;490044.44;1;1;1.00
H;6719;91;321000;2508000;568703.30;1;1;1.00
H;6635;93;306000;2770000;663290.32;1;2;1.03
H;7074;91;330000;3030000;637406.59;1;2;1.01
H;6422;89;311000;2726000;534853.93;1;2;1.01
H;7131;92;344000;2639000;531510.87;1;2;1.01
H;6945;90;313000;2676000;469500.00;1;1;1.00
H;6715;93;295000;2517000;507096.77;1;2;1.02
H;7705;88;309000;974000;401477.27;1;1;1.00
H;8300;90;311000;1605000;458333.33;1;1;1.00
H;5891;88;348000;1081000;443988.64;1;1;1.00
H;8874;86;300000;3271000;415383.72;1;1;1.00
H;7528;88;313000;3053000;470136.36;1;1;1.00
H;8965;88;302000;908000;370806.82;1;1;1.00
H;9354;90;308000;1759000;421444.44;1;1;1.00
H;6126;90;319000;1819000;480933.33;1;1;1.00
H;7974;90;307000;2871000;472644.44;1;1;1.00
H;9552;90;305000;2280000;502233.33;1;1;1.00
H;9641;91;303000;3378000;622142.86;1;3;1.05
H;6046;89;366000;2046000;588910.11;1;1;1.00
H;7967;90;309000;1916000;456377.78;1;1;1.00
H;9446;90;306000;2421000;488677.78;1;1;1.00
H;7287;88;311000;2779000;562977.27;1;1;1.00
H;6131;91;315000;2816000;572153.85;1;2;1.01
H;7006;90;319000;2531000;432322.22;1;1;1.00
H;7132;87;345000;1327000;481655.17;1;1;1.00
H;5973;91;355000;1964000;522692.31;1;1;1.00
H;9441;89;308000;2363000;489876.40;1;1;1.00
H;8602;90;316000;1579000;439644.44;1;1;1.00
H;9550;90;308000;2395000;457855.56;1;1;1.00
H;8499;90;315000;2129000;444922.22;1;1;1.00
H;9349;90;303000;1207000;403955.56;1;1;1.00
H;9549;90;304000;1990000;452088.89;1;1;1.00
H;8679;88;310000;1882000;504545.45;1;1;1.00
H;8398;90;313000;2735000;580100.00;1;1;1.00
H;7530;88;309000;1364000;434863.64;1;1;1.00
H;5895;90;364000;2605000;492866.67;1;1;1.00
H;5894;90;347000;1939000;497366.67;1;1;1.00
H;8063;90;305000;3101000;505422.22;1;1;1.00
H;8773;90;319000;1627000;439388.89;1;1;1.00
