TEIL;LAGER;COUNT;MIN;MAX;AVG
A;079240369;100;277;6319;759.0300
A;000052435;79;273;26265;1491.3038
A;079240224;99;253;12881;612.7576
A;000052444;80;310;8375;847.7625
A;000052438;81;271;26295;2051.6049
A;079354500;54;282;8160;969.5185
A;079353392;60;254;587;323.0833
A;079042573;70;293;4596;632.4714
A;079042572;85;297;3940;649.4118
A;000052429;80;276;4232;577.9125
A;079042598;61;264;2709;753.5246
A;079240233;102;283;4961;656.2255
A;079042597;100;278;26405;1137.1700
A;000052447;80;274;19421;827.7375
A;079353397;62;265;3124;718.9032
A;079354501;63;242;26564;1177.1587
A;079353396;100;266;14192;885.5600
A;079353390;100;267;2775;499.0300
A;079353393;63;283;32137;3750.9048
A;000052431;80;277;2660;572.3750
A;078665371;166;303;5426;630.8675
A;000052441;80;310;11312;789.8500
A;079354502;62;270;782;345.6290
A;079042595;99;261;2769;674.8889
A;079042596;53;266;5870;751.4717
B;000028265;99;324;9986;689.5960
B;000030114;101;337;7278;726.9307
B;000030407;100;326;3351;573.6400
B;000040621;100;287;2820;608.4100
B;000033593;100;294;4401;690.0800
B;000031823;99;297;49164;1741.1616
B;000028266;99;331;1645;517.6465
B;000042855;101;293;56275;1522.2475
B;000028753;101;321;6730;705.8614
B;000043014;101;287;250724;7863.6436
B;000040851;100;302;25646;1017.4600
B;000043677;100;289;26339;945.9800
B;000032484;100;291;2877;498.8500
B;000034306;101;270;5596;673.2574
B;000032471;100;292;2881;462.7900
B;000037240;99;285;2911;544.4040
B;000039357;100;294;6708;590.0800
B;000028755;101;353;2512374;35552.7030
B;000041688;100;283;7523;625.2700
B;000039736;100;293;27900;1506.6200
B;000029263;100;334;26977;1113.8100
B;000029018;100;341;11206;674.7500
B;000035269;105;292;18575;1487.5429
B;000029829;100;334;12686;895.5100
B;000035748;98;280;6414;810.8367
B;000029479;100;335;8043;554.7300
B;000037929;100;290;2716;498.3200
B;000036295;100;284;26069;919.1500
B;000042132;101;293;285651;6201.1188
B;000028122;99;331;7599;752.3030
B;000042498;100;290;4173;463.6300
B;000050473;100;290;26361;1141.0100
B;000044789;101;291;2614;454.2673
B;000048303;100;288;25598;933.5800
B;000048310;100;287;2611;390.1300
B;000048312;100;291;2758;475.2100
B;000044787;100;290;839;340.5800
B;000045081;100;291;1931;446.3000
B;000048499;100;279;2563;483.5400
B;000045356;100;291;3983;594.8400
B;000047134;100;285;7480;560.8200
B;000043688;102;288;229981;5473.0588
B;000047116;100;292;2731;421.6600
B;000045746;78;290;3430;489.8846
B;000053719;99;279;26519;934.3434
B;000045753;99;292;2681;431.6768
B;000047415;100;300;114956;2847.7100
B;000049877;100;284;2462;469.5900
B;000049872;100;285;3366;587.6900
B;000047830;100;304;5290;583.5300
B;000044344;100;287;2771;458.8800
B;000044352;100;287;1750;377.0100
B;000052316;101;298;6621;1173.4059
B;000028187;102;323;28764;1345.4510
B;000036813;100;296;2641;411.9300
B;000036808;98;296;25295;1007.1429
B;000033598;100;286;208363;6975.4900
B;000042493;100;286;58482;1598.4200
B;000036817;100;284;8512;733.3600
B;000030702;100;332;5953;621.3800
B;000028360;100;334;5218;595.7200
B;000043093;100;288;1356;374.5800
B;000033878;100;289;27291;1077.6800
B;000030700;100;328;3041;604.3100
B;000028762;100;340;26668;1201.3700
B;000041524;101;289;5472;760.3960
B;000032705;101;299;7597;795.3960
B;000035746;101;285;25988;1108.4158
B;000039730;100;290;57401;1834.6200
B;000030930;99;328;4225;529.3838
B;000031066;99;327;2512374;26221.6667
B;000031069;100;332;3491;630.1200
B;000041860;100;286;2895;548.6700
B;000035258;100;287;3460;537.5000
B;000031426;100;360;16439;1143.3700
B;000040159;100;284;3756;477.1400
B;000046691;101;285;3096;547.2871
B;000052322;99;282;7771;772.0202
B;000053172;100;298;4508;529.4600
B;000050276;100;296;2766;438.7900
B;000044876;100;288;1272;438.6000
B;000050389;100;294;28006;1240.6200
B;000048943;100;288;3128;537.6500
B;000051320;99;291;27625;995.7576
B;000053560;100;289;5083;552.8100
B;000048940;100;274;3210;464.8700
B;000051570;101;287;272698;3859.4950
B;000049322;99;291;5041;574.7778
B;000045519;100;289;1228;378.3800
B;000049472;101;290;199868;6463.8317
B;000051563;99;297;3297;605.4646
B;000044336;99;301;3167;649.4848
B;000044090;102;287;31835;1968.6471
B;000052337;100;303;27654;1243.6100
B;000054527;98;283;4769;729.6327
B;000049611;93;288;4476;582.3548
B;000045972;99;300;3777;487.3737
B;000045981;99;295;2762;504.6970
B;000050285;102;297;4819;609.1765
B;000038654;100;290;2728;503.3500
B;000028211;100;337;26880;1112.2300
B;000033580;99;285;56621;1643.8081
B;000030115;100;346;3052;664.9200
B;000030119;100;326;30738;1166.9800
B;000032107;101;275;4524;607.0396
B;000043017;100;295;2027;419.8900
B;000037019;100;284;3879;658.6800
B;000028337;100;322;28824;1141.2300
B;000039058;100;288;2489;432.9200
B;000040861;102;279;229655;5241.3922
B;000037449;99;290;12541;992.6667
B;000034724;99;290;5771;599.9798
B;000039739;100;295;79003;1475.7900
B;000040847;97;287;1466;423.1443
B;000030928;100;328;3419;541.2000
B;000030935;102;328;40209;1089.4902
B;000037452;100;287;25821;991.0900
B;000034961;98;305;5343;778.4694
B;000032111;100;294;6762;857.2500
B;000034954;100;292;155475;2346.0700
B;000037798;100;287;229189;5103.4600
B;000037795;100;288;27865;962.4600
B;000039949;101;301;380137;11772.0495
B;000029022;48;361;203808;5204.5208
B;000035762;44;289;2336;561.8182
B;000042488;101;285;157079;3929.7327
B;000037803;44;292;1625;481.7955
B;000033588;99;284;204536;5450.8485
B;000040164;100;306;25722;1030.7800
B;000052319;101;283;10271;540.1485
B;000045975;101;284;7973;850.3366
B;000048302;99;285;2731;515.0000
B;000052329;100;285;2508;393.0200
B;000046951;103;287;26684;910.0000
B;000044872;99;290;1325;455.0000
B;000053720;100;286;240578;10064.0100
B;000047135;101;289;3013;499.6535
B;000045523;100;289;2444;459.9500
B;000043680;97;278;28997;1446.1959
B;000048763;101;290;3858;445.8218
B;000051565;99;294;3471;503.6768
B;000053733;100;280;1968;405.8200
B;000049475;100;287;3620;474.3700
B;000048080;99;304;28524;871.7374
B;000048078;100;305;2542;490.2000
B;000054508;62;270;5194;537.1129
B;000046194;100;292;6195;668.7400
B;000038658;100;290;26026;1001.4000
B;000028256;102;326;4577;752.1275
B;000033864;100;294;67489;3165.9700
B;000043682;100;289;166109;2185.1400
B;000030399;102;328;3358;552.7451
B;000028759;100;339;4323;648.2200
B;000029029;74;327;3145;624.3514
B;000033064;100;307;2852;578.0600
B;000037466;100;290;28773;1200.0700
B;000042127;99;286;26269;1024.7778
B;000035753;100;276;5146;622.5000
B;000033066;100;260;2907;535.5900
B;000036289;100;295;8801;888.1400
B;000036302;100;287;2899;484.6600
B;000028119;36;362;930131;52443.6944
B;000042130;100;281;57072;1793.9400
B;000050586;101;295;5357;674.5149
B;000044326;100;292;11995;767.5300
B;000044340;99;280;1772;455.1717
B;000052333;100;295;26054;1389.6400
B;000046394;100;287;2066;369.5000
B;000050283;98;304;30847;1305.1837
B;000046954;99;284;2923;438.3838
B;000048502;99;292;4513;540.8485
B;000050591;100;298;5346;526.1700
B;000051315;102;299;13740;773.2353
B;000046947;100;286;4301;595.8900
B;000053553;100;296;2530;448.8100
B;000043684;100;286;2545;458.5400
B;000047407;100;293;2880;458.3300
B;000047413;100;296;2892;491.2000
B;000045757;95;291;1940;422.2737
B;000051653;100;292;4058;611.2100
B;000054088;102;273;4129;515.5980
B;000049888;107;287;25538;1757.6542
B;000040150;99;304;7868;553.5556
B;000029820;100;337;1090;465.1800
B;000038660;100;287;3584;478.9400
B;000036804;100;289;3141;584.6100
B;000030410;97;330;25592;1244.5670
B;000028220;100;324;8140;597.1100
B;000036822;100;299;5762;621.4300
B;000030118;104;333;6204;791.6635
B;000030398;103;335;306362;5344.4563
B;000040849;96;294;2327;491.3750
B;000043095;100;288;1967;418.8500
B;000037013;100;288;2862;552.9700
B;000039360;102;285;6962;590.7451
B;000039723;100;287;229372;5808.5600
B;000029266;100;360;3640;622.6900
B;000028746;100;332;11221;1028.8100
B;000034288;102;303;201859;6924.2451
B;000032117;101;291;2906;556.8317
B;000029491;100;352;1995;515.8200
B;000029832;100;335;199376;4613.9600
B;000037802;56;292;3280;618.1250
B;000031072;100;333;29865;1462.8400
B;000035756;99;292;2352;463.1717
B;000033061;99;282;26652;1212.0808
B;000031785;100;330;199648;4596.0300
B;000029492;101;332;44519;1808.3762
B;000037799;100;277;26440;1044.7300
B;000033258;100;282;25032;1021.0100
B;000029475;100;337;5109;625.6700
B;000040153;100;292;2317;520.6300
B;000031789;99;315;6107;741.6566
B;000038651;100;288;27833;1171.8200
B;000050439;98;291;5829;547.7857
B;000049863;102;286;2892;566.6863
B;000046188;100;287;26555;1174.7900
B;000048084;101;287;8610;547.4059
B;000048305;100;288;2879;392.8900
B;000048316;100;288;2535;532.2300
B;000044871;100;290;1522;421.9800
B;000050291;101;286;208549;4772.5446
B;000045078;100;290;2667;526.3100
B;000050307;100;279;10254;1394.7700
B;000048759;100;287;2890;519.6100
B;000053170;100;303;4998;597.6200
B;000047123;102;285;42474;2318.8333
B;000046957;99;285;1591;404.6465
B;000049098;100;287;3677;477.9600
B;000045750;79;248;4411;427.5190
B;000053727;100;286;2602;373.7800
B;000045515;100;290;24942;907.9400
B;000054083;101;282;9034;654.6931
B;000049318;99;283;8814;744.4646
B;000049467;100;283;25545;887.9700
B;000049613;100;283;2470;424.3100
B;000049856;100;287;26346;1132.0800
B;000052340;99;301;2600;584.8788
B;000052304;101;305;2870;551.8218
B;000044356;100;287;3148;466.0700
B;000044345;99;287;31671;1731.0404
B;000054518;99;283;2356;479.2222
B;000040166;101;309;21937;1144.6733
B;000036811;100;287;2512;462.0300
B;000031805;100;310;26615;1212.3100
B;000033874;100;295;3014;531.9500
B;000031809;102;297;7467;833.2941
B;000042864;99;301;1559;460.0707
B;000033871;98;313;26490;1199.1429
B;000042861;100;295;3720;482.6000
B;000037015;100;284;3692;516.3000
B;000034295;103;298;461171;14030.3204
B;000039053;99;288;29479;1207.4444
B;000032709;100;291;8819;684.6000
B;000034302;100;291;2999;488.5000
B;000039354;101;292;14894;989.1089
B;000032121;100;280;25760;1117.7800
B;000032467;100;293;2871;496.5000
B;000034722;101;291;29573;1351.1188
B;000030708;101;329;4105;688.7030
B;000028343;100;357;2526;520.3500
B;000043674;100;296;2933;486.1100
B;000032711;100;298;25975;1060.6800
B;000035751;55;286;3270;854.2727
B;000037793;100;293;2677;521.1000
B;000030933;100;326;25529;1105.6500
B;000039944;101;284;2159;440.3465
B;000031063;101;330;27102;1281.7228
B;000041863;100;286;858;385.3100
B;000034946;100;295;4705;765.7700
B;000041681;101;288;3642;540.5248
B;000039951;100;291;26215;988.3500
B;000037931;100;287;2869;512.6900
B;000030111;99;330;27761;1104.6768
B;000050305;99;285;209566;4828.4646
B;000048087;100;286;3450;396.8300
B;000044088;100;290;1705;394.4600
B;000046700;99;291;8226;710.4545
B;000045087;101;278;27807;1160.9406
B;000048501;102;292;199351;4380.3922
B;000045511;100;290;23595;833.8000
B;000051323;100;289;222328;9324.8000
B;000049101;100;286;26432;978.9700
B;000043690;100;285;25060;1061.2500
B;000049617;101;283;2067;401.0792
B;000044086;100;292;2509;407.1400
B;000052306;100;292;1943;531.2400
B;000044332;101;291;2566;446.2079
B;000044330;100;286;2936;525.1400
B;000049884;101;290;4056;551.7426
B;000045968;102;291;22947;1123.0000
B;000033594;100;286;5596;712.1600
B;000029825;99;345;203926;6844.8283
B;000038646;100;291;4141;486.8000
B;000040623;100;298;199258;4577.3800
B;000040854;99;291;3715;449.1414
B;000037021;100;285;372303;7977.7800
B;000032113;102;285;28836;2006.7255
B;000040628;99;303;3424;528.3131
B;000028215;100;316;199324;4808.9600
B;000033868;98;294;5556;724.8469
B;000037468;100;288;26691;1143.1700
B;000030697;98;331;3041;555.8367
B;000037235;101;287;3565;638.8218
B;000041527;101;290;57021;1765.8614
B;000037472;100;291;2272;587.9500
B;000035283;99;285;3998;633.1616
B;000039368;100;299;8902;1109.0700
B;000034940;95;299;27394;1500.0316
B;000031419;97;310;6328;795.3711
B;000033268;100;278;7904;729.7400
B;000035289;100;285;1199;442.5600
B;000031414;102;317;28745;1501.5686
B;000040161;100;292;3177;558.5900
B;000031793;101;318;62763;1960.6832
B;000046693;98;286;194927;4609.6020
B;000053166;100;286;1526;383.1900
B;000053167;100;273;2186;444.9100
B;000046392;97;288;1810;371.7113
B;000050311;103;293;5858;984.6699
B;000050474;99;295;4943;539.4040
B;000053543;99;299;3486;512.6768
B;000050582;101;283;13392;980.2772
B;000045354;101;287;1627;401.3267
B;000045521;99;290;25859;896.4040
B;000047406;100;295;28828;1819.0500
B;000049094;100;291;5144;584.3700
B;000051659;101;294;28474;1057.2574
B;000047124;99;300;200700;4460.1313
B;000053734;100;282;5266;575.8700
B;000052295;100;297;200623;4547.3400
B;000047836;99;304;4973;653.7980
B;000047834;101;303;5071;471.1980
B;000049609;100;287;2659;463.4800
B;000052300;100;322;1851;497.1100
B;000047828;100;287;1866;481.6600
B;000046186;101;293;4991;705.9703
B;000041683;100;294;2924;568.4700
B;000039044;100;289;2891;424.9800
B;000040618;100;282;8380;637.6600
B;000031797;101;285;4601;657.4950
B;000030689;100;334;3540;609.9500
B;000031819;98;291;2297;470.4592
B;000040629;100;303;2700;514.3800
B;000039351;100;279;26005;1134.6900
B;000039056;100;289;4961;489.1400
B;000037237;101;291;39383;1854.5743
B;000039743;99;292;27675;1072.1717
B;000030709;100;328;25866;1254.1300
B;000040857;101;286;56488;1609.4851
B;000034731;100;304;27378;973.0600
B;000034962;100;293;9762;932.1500
B;000037461;100;290;4458;482.5800
B;000032702;100;308;199605;4483.1400
B;000035759;100;290;25314;927.2900
B;000033068;100;282;4377;527.3900
B;000033264;100;280;2783;503.1100
B;000033262;100;291;2922;630.2600
B;000042485;99;295;9255;647.2121
B;000036292;100;277;1508;415.2800
B;000031411;100;314;4833;683.2500
B;000038643;100;287;3129;469.5700
B;000044650;100;287;199576;6453.3000
B;000046696;101;291;6244;538.0396
B;000050293;99;286;3913;550.4747
B;000053546;101;302;26178;918.9010
B;000051312;100;291;3563;444.0500
B;000053176;100;297;230675;5142.5500
B;000053556;100;296;3899;478.3300
B;000043687;99;301;3169;501.5657
B;000053736;100;274;200265;4489.5800
B;000054087;98;273;2529;451.7551
B;000054512;100;283;2657;462.8900
B;000052315;100;306;27555;1289.4000
B;000049867;98;291;2857;537.3163
C;000036196;100;494;200407;2657.9200
C;000042700;98;451;2165;535.4082
C;000031300;100;386;25898;1072.2200
C;000030092;100;623;5150;862.7900
C;000028268;100;603;27663;2053.4000
C;000031686;100;389;1955;505.7500
C;000028292;100;605;1798;693.3900
C;000042581;99;447;3740;690.6768
C;000036699;100;352;4057;729.9700
C;000037111;100;501;2728;630.8200
C;000028811;100;607;2564;727.7100
C;000038584;101;340;4642;725.7426
C;000034434;100;457;2352;633.2300
C;000028578;100;609;27964;1298.6300
C;000034429;100;460;3587;731.5400
C;000041099;100;427;2089;588.2200
C;000041613;99;427;198628;4574.1111
C;000041290;100;437;7745;707.0800
C;000043570;100;480;2660;659.0500
C;000039658;100;551;3058;734.0700
C;000032393;98;411;27327;1107.2143
C;000030998;101;373;2249;507.7228
C;000039690;100;545;25584;1195.1300
C;000032743;100;410;3120;658.8100
C;000034711;100;476;8818;856.8000
C;000035901;100;479;2759;626.2700
C;000041966;100;435;2319;585.8200
C;000034861;100;457;2346;634.1600
C;000039860;100;556;2381;676.4000
C;000041979;100;435;2501;594.9700
C;000029557;100;612;25895;1449.1500
C;000030954;101;379;5534;606.5149
C;000037540;100;530;211309;5016.0000
C;000035578;100;272;24973;1154.1700
C;000031294;100;384;1448;536.1000
C;000035911;100;480;2265;573.0000
C;000032751;100;421;3344;627.8400
C;000040563;100;488;3024;578.1600
C;000033164;100;422;4105;621.6300
C;000029558;100;622;26537;1327.0900
C;000038218;100;533;1096;598.3000
C;000042260;104;442;26655;1177.7596
C;000033685;102;422;200347;4681.9902
C;000036080;101;487;2464;643.4158
C;000038620;99;530;2043;657.8889
C;000036201;100;495;6850;755.7500
C;000044669;100;423;201192;2582.5300
C;000046740;100;450;3166;571.7200
C;000048156;101;410;2439;535.1485
C;000044191;100;424;3503;595.3800
C;000046070;100;457;29331;1184.0000
C;000052925;100;404;3302;507.6600
C;000052980;100;408;1941;492.9300
C;000051427;100;383;2102;458.7400
C;000048193;99;272;2236;496.7273
C;000044670;102;430;25761;1047.9608
C;000050459;100;369;5544;589.3900
C;000048560;101;414;1514;585.7129
C;000045152;100;431;1731;513.9000
C;000050461;3;370;1119;843.3333
C;000050469;100;371;6001;726.6200
C;000053217;100;410;27022;1075.6800
C;000044673;101;433;288636;6229.9406
C;000051766;100;389;2464;528.3700
C;000053435;100;422;968;472.3300
C;000051730;100;385;2332;501.8800
C;000043560;100;412;1486;486.2800
C;000045533;101;445;26607;1054.8218
C;000051716;100;396;1942;471.0700
C;000043776;99;411;1823;521.7879
C;000045807;100;438;3384;588.0200
C;000052356;100;398;1247;461.1100
C;000049106;100;430;1876;504.3800
C;000051769;100;402;1187;451.9400
C;000049709;100;433;198233;4508.8900
C;000047900;99;404;199182;4676.3232
C;000044006;100;413;25118;988.5000
C;000053441;100;424;1036;466.8000
C;000047474;100;403;923;452.1500
C;000044004;104;416;29167;1622.8750
C;000053640;100;419;2734;546.3700
C;000043926;103;417;3252;555.4466
C;000052551;101;397;2881;616.6931
C;000054294;100;422;6998;775.4600
C;000054315;100;430;2533;531.7400
C;000049702;100;435;1997;514.5300
C;000052545;100;404;1879;475.0800
C;000052779;100;408;26695;1030.9100
C;000048203;99;418;1720;505.4646
C;000040792;105;416;2723;560.2762
C;000033663;101;433;28611;1353.2079
C;000030032;100;337;26062;1084.4200
C;000036743;102;500;4614;641.4706
C;000039080;100;540;2977;746.0800
C;000038623;99;538;2542;632.2424
C;000033154;99;436;26273;1436.0707
C;000043227;100;463;800;516.6700
C;000030476;100;621;3479;795.6500
C;000032034;100;392;2619;547.1200
C;000028532;100;603;204847;5003.2800
C;000042692;100;451;1887;584.5400
C;000038727;102;533;4442;766.1471
C;000039121;100;532;2295;631.0400
C;000041298;100;425;905;480.5500
C;000030861;100;386;200564;2564.7000
C;000032341;100;394;8171;665.5000
C;000028587;101;611;120722;3319.8614
C;000041329;101;421;3581;681.2772
C;000037717;101;512;29071;1304.4059
C;000028525;100;613;6950;847.3200
C;000037087;99;512;29686;1558.4646
C;000037510;100;521;6872;815.0900
C;000037521;100;526;4781;702.7500
C;000034436;101;464;25657;962.3564
C;000039687;100;553;4975;708.9500
C;000032347;100;412;2346;537.9100
C;000041971;100;434;1857;558.9500
C;000029379;100;618;1698;702.2700
C;000037874;100;517;5128;776.7100
C;000032793;100;412;199892;4608.2200
C;000032770;100;406;1975;513.8600
C;000041982;100;427;25758;1162.6600
C;000029553;100;616;6347;789.5300
C;000032739;100;409;3790;610.9600
C;000042227;101;422;5188;711.4653
C;000036066;100;313;11351;872.3700
C;000032753;99;419;2225;528.6465
C;000029434;100;614;3383;798.7700
C;000034841;100;407;27464;877.4600
C;000040275;100;423;2266;586.4300
C;000042608;100;443;3084;627.9500
C;000035150;100;473;202236;4699.9900
C;000038723;99;533;2736;685.2323
C;000036688;101;467;3815;745.1782
C;000038731;101;533;5236;773.9901
C;000031689;99;381;2999;572.2424
C;000028191;100;262;6792;756.0700
C;000042616;100;450;2642;603.7000
C;000046440;102;451;200039;8320.1275
C;000047851;99;410;2571;557.9192
C;000051197;100;365;25009;1108.0800
C;000048158;101;418;2480;575.0099
C;000046403;104;459;2843;512.3269
C;000044691;97;426;963;505.0103
C;000044522;100;430;2335;527.1500
C;000044905;100;430;2793;555.0300
C;000047010;100;460;26696;1046.1100
C;000048537;98;420;1721;513.3878
C;000050668;100;370;2990;500.3700
C;000048864;100;422;2416;571.8300
C;000051207;100;386;5742;565.5200
C;000050821;100;376;1644;447.4400
C;000047034;100;455;4045;669.1300
C;000045147;107;433;6964;729.8037
C;000052926;100;418;3199;519.4100
C;000044903;96;430;2796;598.7292
C;000048848;101;432;25813;1009.1485
C;000047277;98;275;2477;536.4694
C;000051467;100;388;2261;477.3000
C;000053183;100;422;30012;1173.6400
C;000045552;100;442;3170;577.4400
C;000045554;97;433;26217;1237.5670
C;000049179;100;426;2252;565.7100
C;000045194;101;442;7128;741.3663
C;000047462;102;467;25331;868.8431
C;000047502;99;404;1469;468.3030
C;000049345;100;426;1493;543.8600
C;000052412;100;398;2809;601.1300
C;000049349;100;426;1815;511.7100
C;000049431;100;437;2387;563.8800
C;000052399;100;396;4529;585.8300
C;000053673;100;430;3719;623.9600
C;000047467;100;409;113786;2869.8700
C;000043919;101;418;210649;5008.3564
C;000047847;100;411;3294;559.8800
C;000052389;100;400;2688;591.4700
C;000044519;100;425;5152;607.1600
C;000050831;100;376;25490;1045.1700
C;000038592;99;537;39497;1413.0606
C;000036377;103;500;25375;1129.1553
C;000033696;100;444;2269;605.9200
C;000041287;101;439;1264;478.5149
C;000036732;100;498;2408;631.0900
C;000028196;100;601;3421;793.0500
C;000028199;100;602;1432;681.5200
C;000042679;100;464;1265;544.9000
C;000039105;99;539;207086;5015.4545
C;000036694;106;512;374144;4243.6038
C;000030670;101;621;2690;881.5248
C;000041283;100;421;1034;506.3200
C;000028520;100;352;6768;1107.5400
C;000034698;96;453;58510;1842.0833
C;000042707;100;456;3697;677.3100
C;000031978;102;396;25091;1094.2451
C;000041097;100;434;4012;617.1800
C;000042699;93;460;26927;1266.5806
C;000030612;100;385;2705;520.1800
C;000041338;99;427;1113;467.8081
C;000028850;99;609;6768;771.4343
C;000043518;100;472;1316;529.0000
C;000042961;100;471;972;528.1800
C;000032028;100;407;3717;580.7500
C;000039272;100;549;2510;674.8800
C;000030680;99;373;3219;548.5152
C;000028858;100;611;26988;1383.4100
C;000039261;100;550;1944;660.7600
C;000028575;100;613;200224;4879.5200
C;000030853;100;373;28829;1153.9100
C;000028580;101;615;3426;907.9505
C;000037722;100;489;26634;1159.7800
C;000033930;101;469;202734;6802.6139
C;000030851;100;372;3266;581.8800
C;000041969;99;299;25401;1006.4545
C;000039877;100;556;2067;644.3200
C;000037530;100;527;27286;1344.1400
C;000040259;100;558;3367;714.4400
C;000041961;100;446;199452;4533.3600
C;000037542;100;521;29359;953.5900
C;000031491;100;382;3130;554.8500
C;000036075;100;461;1810;579.0300
C;000031297;100;381;26456;1182.8900
C;000038393;100;533;2485;685.5200
C;000035581;100;471;3458;657.3600
C;000034867;100;471;5466;733.1500
C;000033107;100;423;3438;640.9200
C;000029393;100;621;1354;697.1800
C;000031525;100;391;1984;583.3600
C;000036189;100;483;3837;604.0700
C;000038576;100;522;29069;969.2000
C;000029729;100;624;3551;825.5900
C;000042569;100;439;1564;583.6500
C;000040534;101;419;3634;623.6139
C;000033160;100;428;4665;660.4100
C;000042798;100;444;13270;896.0100
C;000029732;100;625;2077;783.4100
C;000033111;100;428;4330;611.3000
C;000038579;100;537;1985;664.0300
C;000031729;100;386;2301;513.2300
C;000027908;17;601;1422;774.5882
C;000050834;100;378;2345;468.0700
C;000050152;102;440;203190;6598.8333
C;000052914;100;407;200585;4791.3200
C;000050790;100;380;2793;464.2600
C;000050472;100;362;1696;476.3200
C;000046401;95;458;1966;583.2316
C;000051201;100;379;2110;466.8000
C;000046410;103;458;2610;560.3204
C;000051244;100;384;2242;517.1000
C;000046747;99;278;1889;518.6566
C;000046789;100;460;2087;559.5200
C;000050813;100;377;199192;4416.9800
C;000053189;100;416;1718;499.7900
C;000051440;100;387;2553;521.3500
C;000047038;102;460;199530;4469.3627
C;000051248;100;379;1879;475.0400
C;000053212;100;417;5966;676.2300
C;000049004;100;429;2453;530.5200
C;000045202;99;426;2469;568.4343
C;000051217;100;387;28131;1023.4500
C;000051423;100;386;2306;463.2900
C;000049194;100;426;2034;542.1100
C;000043924;100;413;2656;507.7400
C;000052119;100;392;2606;502.5700
C;000053432;101;414;3531;666.0792
C;000047899;103;411;6280;603.7961
C;000046062;100;455;2546;644.6400
C;000044201;103;408;2125;526.6214
C;000044173;100;423;1888;561.5000
C;000054323;100;430;3296;551.0700
C;000049714;99;427;1617;544.4040
C;000049667;105;437;25140;1267.9333
C;000049661;101;431;1313;530.1386
C;000046021;102;443;56619;1701.0588
C;000029788;100;624;28827;1583.6100
C;000028262;100;599;3150;733.1500
C;000033118;100;431;4435;648.3400
C;000030077;100;623;1426;705.0300
C;000031977;99;386;2884;558.3636
C;000040820;98;422;203256;4903.0204
C;000036380;100;500;3296;650.4600
C;000033123;99;434;5474;647.4949
C;000031698;100;387;198146;4459.3000
C;000040537;99;439;7217;847.4444
C;000042793;72;467;86953;1811.3611
C;000038981;95;539;26307;1002.9158
C;000043509;100;464;56962;1815.9400
C;000028195;100;602;25339;1326.4500
C;000043515;100;463;57464;1758.5400
C;000033886;84;439;24219;1267.0238
C;000032389;100;390;408024;9439.0700
C;000037117;100;509;1835;595.0500
C;000034420;99;451;143816;3591.8384
C;000030835;100;374;2023;491.3600
C;000038782;101;556;2363;675.4257
C;000032332;100;394;3298;657.8900
C;000037720;100;509;29793;1274.7400
C;000034438;100;460;2435;592.5800
C;000037719;100;511;3622;741.3800
C;000030678;100;373;1888;586.6500
C;000032396;55;406;1879;590.1818
C;000028816;100;613;5541;842.2400
C;000037522;101;521;4089;809.4356
C;000042967;99;473;27872;1170.9394
C;000039280;99;552;2514;708.1111
C;000043512;101;472;3079;636.9109
C;000043571;102;473;26424;1094.6275
C;000030816;98;373;27259;1041.1429
C;000039660;100;556;2206;674.1500
C;000034673;100;474;4825;722.0300
C;000039697;101;554;2349;631.7129
C;000032400;100;412;1116;483.7800
C;000029359;100;615;5490;821.3400
C;000033928;100;463;2753;639.9600
C;000039698;100;555;2042;656.9200
C;000032349;100;420;2359;522.0600
C;000030808;100;375;199311;4510.1400
C;000035580;100;479;25109;1146.2500
C;000041621;99;424;3147;670.9293
C;000034426;100;476;27744;1147.7900
C;000028921;100;615;2006;708.3600
C;000040272;100;555;2041;703.7000
C;000029388;100;617;2430;758.0200
C;000031348;100;379;25365;1063.5600
C;000038383;102;535;3626;714.2843
C;000036070;97;477;26792;1211.8557
C;000029425;100;614;4411;813.1200
C;000040526;101;498;2393;682.0099
C;000029787;100;616;199070;4803.5600
C;000038386;101;534;2465;717.7129
C;000039970;100;424;1518;588.3100
C;000036207;100;482;4018;714.1200
C;000034872;101;473;8451;961.1287
C;000042610;100;443;8168;672.5500
C;000035900;100;478;2717;666.0000
C;000032785;101;423;4815;794.2574
C;000042573;100;442;2180;628.4000
C;000040574;94;425;1205;502.0851
C;000030029;99;627;4997;916.5657
C;000040788;101;423;2276;588.7228
C;000046734;102;463;2940;540.6961
C;000052583;100;408;1420;488.5200
C;000047854;99;417;25807;1012.0909
C;000050100;100;442;3115;560.4500
C;000051247;100;380;2009;482.8900
C;000048541;100;251;1356;478.1400
C;000044699;99;432;24997;1015.3535
C;000050480;6;371;2133;960.0000
C;000052970;100;417;1973;498.1000
C;000045151;99;433;1326;522.1212
C;000049016;103;422;199870;6475.2136
C;000050678;100;375;2168;480.4200
C;000049020;100;425;1177;505.3900
C;000050679;100;376;25277;1094.5300
C;000047006;100;463;2229;581.8600
C;000047252;96;465;3754;564.9792
C;000043564;103;413;198648;4462.4369
C;000051720;100;398;111747;2678.1500
C;000047256;95;402;2718;544.0105
C;000044011;100;405;25357;992.7400
C;000049694;100;427;2032;566.7400
C;000052090;100;391;2090;503.2400
C;000053477;107;422;15386;1249.8318
C;000045527;58;444;1568;532.8793
C;000047284;100;397;2408;510.9900
