TEIL;FA;COUNT;MIN;MAX;AVG
C;008550;100;460.0;1332.0;579.42
C;005849;100;614.0;3383.0;857.75
C;008093;100;419.0;3115.0;594.73
C;005692;100;603.0;3421.0;794.06
C;007480;100;488.0;3027.0;634.08
C;007029;100;510.0;1184.0;621.64
C;008546;100;404.0;2184.0;505.15
C;008997;100;437.0;941.0;482.65
C;007570;100;426.0;1595.0;511.57
C;008338;98;453.0;3229.0;609.8
C;007873;100;472.0;1744.0;573.56
C;008716;100;420.0;1990.0;500.82
C;005696;100;599.0;3150.0;750.91
C;007100;100;511.0;3212.0;674.0
C;007407;100;545.0;2349.0;677.89
C;008556;100;391.0;2581.0;545.8
C;006752;100;477.0;2776.0;603.96
C;006161;100;382.0;1461.0;533.7
C;008011;100;413.0;2656.0;509.37
C;006079;100;376.0;2970.0;545.28
C;007168;100;534.0;1300.0;583.83
C;008099;100;423.0;2906.0;594.5
C;005693;101;602.0;2959.0;728.65
C;008102;101;425.0;2066.0;525.93
C;005858;100;617.0;2066.0;744.07
C;006008;100;622.0;2453.0;779.69
C;007406;100;554.0;1054.0;592.64
C;007757;100;442.0;1410.0;628.52
C;007101;100;527.0;2704.0;659.27
C;008540;100;467.0;2477.0;582.06
C;008808;100;417.0;3067.0;614.59
C;007871;100;451.0;1887.0;605.94
C;008539;100;468.0;3287.0;588.59
C;007916;100;471.0;2619.0;620.01
C;006156;99;336.0;1187.0;475.09
C;007658;100;434.0;1001.0;520.6
C;005930;101;622.0;1757.0;751.18
C;006550;100;444.0;2243.0;559.98
C;006307;100;386.0;2884.0;540.12
C;006169;100;384.0;1798.0;484.23
C;007994;100;464.0;2761.0;657.52
C;009199;100;386.0;1006.0;434.36
C;005847;99;615.0;2605.0;781.36
C;007167;100;537.0;1892.0;641.61
C;008090;100;418.0;2328.0;599.52
C;005924;100;624.0;2157.0;778.59
C;008337;99;436.0;2389.0;599.92
C;007830;100;451.0;2870.0;640.09
C;006078;100;371.0;1888.0;489.83
C;009304;100;386.0;2306.0;463.29
C;009488;100;407.0;3165.0;582.21
C;009207;100;387.0;2553.0;521.35
C;007098;100;528.0;2297.0;701.23
C;006836;100;480.0;2555.0;606.22
C;009115;100;371.0;1798.0;471.39
C;006672;100;457.0;2435.0;647.26
C;008551;100;465.0;858.0;524.99
C;009210;100;386.0;2209.0;452.88
C;007483;100;425.0;1359.0;505.79
C;008435;100;463.0;935.0;502.46
C;006974;100;494.0;2210.0;640.94
C;005778;99;607.0;2999.0;783.32
C;007405;100;556.0;3340.0;707.83
C;006677;100;465.0;2398.0;709.03
C;007246;100;533.0;2005.0;671.02
C;007580;100;432.0;1249.0;549.01
C;006840;100;478.0;2165.0;627.22
C;008537;100;465.0;2229.0;558.29
C;006673;100;460.0;3078.0;594.55
C;006843;100;470.0;3430.0;658.93
C;008237;100;433.0;1829.0;521.72
C;007247;99;530.0;2307.0;657.82
C;007161;100;521.0;2667.0;706.88
C;009307;100;385.0;2332.0;501.88
C;008016;100;409.0;2126.0;513.43
C;008645;100;404.0;1252.0;477.56
C;007759;100;439.0;1564.0;568.2
C;009588;100;412.0;1851.0;487.65
C;007925;100;472.0;766.0;508.86
C;006303;100;393.0;2619.0;510.21
C;008017;101;405.0;1312.0;505.25
C;007486;100;537.0;2585.0;712.59
C;008811;100;431.0;1365.0;498.31
C;006160;100;379.0;2886.0;538.01
C;006158;100;381.0;3490.0;514.59
C;006159;100;379.0;2219.0;567.11
C;008726;101;406.0;1124.0;523.58
C;008541;101;447.0;1120.0;520.36
C;006976;100;498.0;2408.0;616.25
C;007409;100;553.0;1474.0;634.22
C;006968;100;499.0;3296.0;697.59
C;006236;100;391.0;1746.0;497.79
C;009110;100;380.0;2793.0;464.26
C;008814;99;424.0;3277.0;574.74
C;006547;100;428.0;3527.0;569.06
C;006617;100;436.0;2734.0;680.22
C;009600;100;414.0;2098.0;500.43
C;009306;100;393.0;3355.0;650.75
C;007761;100;442.0;1614.0;563.83
C;006835;100;480.0;1073.0;578.95
C;008710;100;415.0;1067.0;469.58
C;005691;100;601.0;1402.0;740.8
C;006676;100;465.0;3243.0;660.28
C;006678;100;454.0;2713.0;689.82
C;008543;100;403.0;1590.0;476.17
C;009590;100;414.0;3531.0;622.75
C;009106;100;376.0;1625.0;495.31
C;009024;99;368.0;1120.0;433.69
C;007662;101;427.0;1799.0;525.1
C;008727;100;422.0;2489.0;505.28
C;006913;101;492.0;3096.0;654.53
C;008012;100;416.0;1506.0;507.16
C;007659;100;434.0;1857.0;554.72
C;009494;100;417.0;2802.0;568.52
C;006376;100;407.0;3248.0;569.85
C;007877;100;463.0;2885.0;632.56
C;006379;100;412.0;2258.0;530.95
C;006002;100;623.0;2394.0;757.54
C;008014;100;416.0;2187.0;530.11
C;007038;100;507.0;2319.0;799.29
C;005774;100;608.0;1835.0;732.01
C;006004;99;551.0;3431.0;1060.34
C;007919;100;480.0;2660.0;686.55
C;008442;101;458.0;1966.0;581.97
C;006308;99;385.0;1628.0;519.34
C;009017;100;438.0;1693.0;494.56
C;009309;100;396.0;1942.0;471.07
C;009687;100;427.0;2486.0;551.85
C;009593;100;422.0;1968.0;548.97
C;008094;100;424.0;3503.0;542.22
C;009394;100;391.0;2187.0;503.6
C;008910;100;429.0;2387.0;571.98
C;008241;100;438.0;2476.0;581.05
C;006090;100;374.0;2249.0;468.03
C;006089;100;373.0;1653.0;489.96
C;009384;100;397.0;1409.0;477.95
C;005781;100;611.0;2213.0;747.12
C;009196;100;372.0;3200.0;508.77
C;006312;100;394.0;2024.0;603.37
C;007325;108;550.0;2028.0;662.16
C;007332;96;550.0;3350.0;752.88
C;006542;100;431.0;3210.0;583.79
C;007478;100;560.0;2162.0;743.64
C;008721;100;410.0;2681.0;521.36
C;007931;100;412.0;3084.0;594.18
C;005920;100;614.0;2349.0;774.61
C;006299;100;384.0;1625.0;495.13
C;008434;100;452.0;1884.0;561.62
C;009399;100;405.0;1971.0;520.79
C;009585;100;417.0;2558.0;568.36
C;006615;101;446.0;2774.0;670.87
C;008820;100;432.0;1087.0;499.55
C;005857;101;616.0;2159.0;725.69
C;007753;101;443.0;1528.0;509.7
C;007035;100;509.0;992.0;557.14
C;008713;100;417.0;1720.0;487.33
C;009390;100;406.0;2159.0;497.59
C;007319;100;547.0;2608.0;730.62
C;009206;100;383.0;2102.0;458.74
C;007249;104;538.0;2043.0;641.62
C;008334;100;427.0;1278.0;541.27
C;008172;100;432.0;1803.0;503.33
C;007173;100;534.0;1784.0;634.95
C;007653;100;427.0;1676.0;517.66
C;008247;100;441.0;2420.0;590.35
C;008548;100;462.0;1685.0;539.96
C;008648;100;409.0;2251.0;532.43
C;008242;100;430.0;2796.0;610.1
C;006083;100;373.0;2015.0;462.83
C;007172;100;533.0;2736.0;678.39
C;006007;99;621.0;2690.0;823.45
C;007666;100;424.0;3147.0;690.15
C;007876;99;464.0;2081.0;642.78
C;008446;100;455.0;2610.0;547.86
C;007667;100;435.0;2501.0;601.13
C;006386;100;412.0;2346.0;506.9
C;009389;100;400.0;2688.0;591.47
C;006916;100;482.0;2717.0;664.74
C;007751;100;445.0;2235.0;540.41
C;006464;100;422.0;2390.0;588.32
C;009026;100;368.0;1049.0;456.76
C;008719;100;417.0;1759.0;505.69
C;007832;100;449.0;2906.0;620.25
C;009198;100;386.0;2346.0;528.02
C;005852;100;619.0;2613.0;816.45
C;006011;100;617.0;2190.0;789.57
C;007481;100;482.0;1518.0;598.95
C;007565;100;422.0;3035.0;552.32
C;006979;100;492.0;1637.0;607.68
C;005854;100;619.0;1557.0;748.68
C;007577;100;421.0;1040.0;498.1
C;006832;100;479.0;2164.0;627.57
C;006082;100;374.0;2433.0;485.19
C;007573;100;416.0;2723.0;545.57
C;009495;100;412.0;3163.0;588.62
C;007494;100;423.0;2027.0;512.03
C;008235;100;433.0;1326.0;541.88
C;009679;100;431.0;1888.0;504.21
C;009108;100;365.0;1012.0;496.57
C;007162;100;537.0;2468.0;657.48
C;008825;100;426.0;778.0;459.47
C;005701;100;601.0;2024.0;768.01
C;009688;100;422.0;2861.0;648.25
C;008817;100;422.0;2492.0;581.73
C;007929;100;474.0;1538.0;564.59
C;009677;100;421.0;2033.0;504.96
C;007244;100;516.0;2977.0;743.05
C;005935;100;627.0;3600.0;884.97
C;005770;101;609.0;2123.0;736.05
C;006618;100;439.0;2210.0;643.78
C;006757;100;471.0;3458.0;694.83
C;009684;100;428.0;1155.0;538.69
C;007489;100;488.0;3024.0;595.15
C;009112;100;376.0;1644.0;447.44
C;008095;101;424.0;2464.0;567.86
C;005932;100;625.0;2051.0;712.86
C;009113;100;368.0;2591.0;490.87
C;009209;100;379.0;1879.0;475.04
C;007169;100;533.0;2485.0;684.31
C;009497;100;414.0;2385.0;553.57
C;007831;98;464.0;1053.0;521.07
C;009204;100;387.0;2760.0;511.72
C;007482;100;424.0;2081.0;570.94
C;009030;100;370.0;2990.0;500.37
C;008232;100;434.0;1943.0;523.52
C;006537;100;430.0;3580.0;648.5
C;008238;100;442.0;3066.0;557.72
C;009200;100;372.0;3024.0;627.54
C;007320;100;546.0;1635.0;639.7
C;009203;100;384.0;2242.0;517.1
C;007993;100;472.0;3486.0;628.35
C;008234;100;433.0;1189.0;504.23
C;006756;100;471.0;2381.0;599.72
C;007165;100;524.0;1143.0;602.32
C;009490;100;404.0;3302.0;507.66
C;006310;101;403.0;2298.0;526.58
C;006233;99;381.0;2754.0;589.26
C;007927;100;471.0;1030.0;529.23
C;006459;100;418.0;3319.0;581.81
C;008174;100;431.0;1062.0;482.94
C;007922;99;412.0;2312.0;598.71
C;009022;100;362.0;1509.0;444.61
C;006389;100;413.0;2359.0;525.0
C;005853;100;618.0;1698.0;695.98
C;006239;100;385.0;2605.0;576.5
C;008175;100;430.0;2793.0;552.79
C;008342;100;438.0;2737.0;549.2
C;007164;100;533.0;1994.0;655.49
C;009105;100;374.0;2964.0;557.02
C;005929;100;621.0;2387.0;792.35
C;005700;100;606.0;1897.0;692.59
C;007239;100;537.0;1936.0;703.51
C;008350;97;439.0;1344.0;529.18
C;009675;100;422.0;907.0;482.88
C;005769;100;604.0;3135.0;780.07
C;006080;98;371.0;3219.0;567.02
C;008821;100;425.0;3312.0;585.49
C;009501;100;407.0;1624.0;561.04
C;009305;100;393.0;2731.0;488.7
C;009500;100;417.0;1973.0;498.1
C;006469;100;418.0;1602.0;485.01
C;008711;100;411.0;1977.0;510.58
C;006971;100;488.0;2600.0;638.53
C;006846;100;482.0;2229.0;645.72
C;008348;99;455.0;2546.0;635.54
C;006012;101;375.0;2674.0;666.04
C;006088;98;355.0;3370.0;577.61
C;007039;100;511.0;1358.0;628.84
C;007159;100;534.0;2882.0;684.08
C;007490;100;479.0;2266.0;619.14
C;006540;100;420.0;2560.0;531.2
C;008912;102;439.0;1281.0;525.49
C;007578;100;426.0;1034.0;498.22
C;006167;100;381.0;3409.0;523.66
C;007163;100;522.0;2279.0;648.55
C;008650;100;403.0;2832.0;553.12
C;006466;100;401.0;2095.0;580.55
C;008920;100;434.0;1997.0;513.01
C;008177;100;430.0;1997.0;540.13
C;008240;100;433.0;2348.0;689.3
C;008245;100;426.0;2469.0;554.27
C;006842;99;479.0;2759.0;636.91
C;008723;100;420.0;1760.0;553.5
C;006839;100;473.0;1295.0;561.14
C;006675;100;464.0;2296.0;737.02
C;008233;100;432.0;2533.0;559.62
C;007754;100;443.0;2851.0;621.49
C;007665;100;431.0;2198.0;537.67
C;006541;100;431.0;1978.0;565.41
C;006470;100;406.0;1975.0;549.76
C;007411;100;555.0;2041.0;694.39
C;005928;100;623.0;1388.0;710.98
C;008810;100;430.0;3295.0;580.81
C;009587;100;422.0;968.0;472.33
C;009116;100;378.0;2345.0;468.07
C;008906;100;430.0;2677.0;543.02
C;009683;100;430.0;2856.0;590.1
C;009208;100;387.0;915.0;442.69
C;007664;100;437.0;2731.0;602.59
C;006305;102;390.0;1774.0;552.28
C;007655;100;427.0;2540.0;548.99
C;006014;100;374.0;1450.0;466.03
C;005921;100;615.0;2337.0;761.83
C;007874;100;463.0;2249.0;593.72
C;007400;100;551.0;2788.0;676.46
C;007928;100;471.0;972.0;530.5
C;006015;100;375.0;2023.0;472.06
C;009499;100;416.0;2721.0;531.05
C;008336;100;445.0;1569.0;546.41
C;007160;100;533.0;1113.0;603.85
C;006545;101;422.0;2070.0;632.67
C;006841;100;478.0;3231.0;641.25
C;008922;100;427.0;1149.0;518.06
C;008915;100;430.0;1876.0;511.36
C;006763;100;473.0;2587.0;766.02
C;006546;101;429.0;3119.0;563.59
C;006165;100;372.0;1901.0;494.06
C;007479;99;502.0;2365.0;720.25
C;006838;100;477.0;2980.0;721.96
C;007870;100;465.0;1265.0;549.64
C;008097;100;425.0;1432.0;576.17
C;005933;100;624.0;2417.0;796.74
C;008335;98;443.0;2704.0;546.4
C;009597;100;421.0;2038.0;529.77
C;007760;100;442.0;2130.0;550.72
C;008813;100;426.0;2034.0;531.37
C;006084;100;387.0;2705.0;522.65
C;007484;100;416.0;1595.0;578.12
C;008098;100;424.0;837.0;472.93
C;006755;100;469.0;3375.0;666.3
C;008343;66;444.0;3384.0;644.29
C;008720;101;418.0;2009.0;513.91
C;007401;99;555.0;1928.0;662.41
C;006385;100;421.0;2832.0;573.78
C;007251;100;539.0;3558.0;747.49
C;006380;100;410.0;3120.0;632.58
C;006912;99;491.0;1784.0;664.46
C;009395;100;403.0;916.0;457.35
C;007485;100;415.0;1013.0;491.03
C;006751;100;474.0;2977.0;621.19
C;007568;100;420.0;1269.0;526.76
C;007923;102;413.0;2121.0;543.59
C;006614;101;450.0;3372.0;662.82
C;007924;100;463.0;1318.0;537.4
C;008712;100;418.0;2625.0;516.63
C;009592;100;418.0;1792.0;518.98
C;005690;101;601.0;1957.0;722.58
C;008441;100;457.0;3298.0;594.91
C;005776;101;612.0;2714.0;794.62
C;007245;100;534.0;1962.0;680.49
C;005934;100;625.0;1479.0;775.26
C;007921;100;408.0;2887.0;635.1
C;009195;100;379.0;2110.0;466.8
C;008547;100;462.0;3435.0;583.98
C;006681;100;463.0;2556.0;645.54
C;009019;100;440.0;3251.0;603.36
C;008101;100;425.0;1820.0;548.37
C;006238;100;383.0;3013.0;595.81
C;008923;100;427.0;2786.0;574.31
C;009114;100;376.0;3337.0;528.73
C;009594;100;424.0;2987.0;606.15
C;008818;100;423.0;2502.0;550.12
C;008542;100;403.0;3474.0;515.52
C;009493;100;410.0;2090.0;547.1
C;006387;100;405.0;1271.0;514.65
C;006648;96;453.0;3114.0;588.58
C;007575;100;430.0;694.0;466.56
C;008553;100;468.0;1378.0;534.87
C;007571;100;418.0;1128.0;489.4
C;009682;100;422.0;2315.0;590.19
C;009681;100;423.0;3092.0;584.76
C;006467;100;412.0;2408.0;533.66
C;007103;100;527.0;3268.0;741.24
C;008916;100;430.0;2586.0;563.57
C;008444;100;458.0;973.0;509.68
C;008812;100;425.0;2453.0;613.95
C;007241;95;539.0;2078.0;693.0
C;006077;99;311.0;3311.0;549.66
C;007752;100;438.0;2567.0;656.33
C;008544;100;397.0;2408.0;508.62
C;008340;84;449.0;1676.0;551.23
C;008809;100;432.0;2030.0;558.38
C;007096;100;527.0;1254.0;633.11
C;007669;100;427.0;2024.0;618.23
C;006311;100;394.0;2516.0;513.95
C;006162;100;382.0;3130.0;570.26
C;006973;100;493.0;2071.0;619.13
C;007040;100;511.0;3600.0;651.56
C;008431;100;443.0;1327.0;553.05
C;006975;100;486.0;2458.0;619.51
C;006235;100;391.0;1984.0;566.47
C;007566;99;426.0;2478.0;620.55
C;009491;100;418.0;3199.0;519.41
C;006616;100;449.0;2843.0;601.58
C;008651;100;411.0;1946.0;509.35
C;008433;100;449.0;899.0;533.36
C;006091;100;373.0;3150.0;571.83
C;007762;100;458.0;2472.0;644.68
C;008917;100;433.0;1048.0;529.68
C;008021;100;413.0;1699.0;504.69
C;008819;100;422.0;3058.0;667.42
C;005689;91;600.0;1906.0;707.67
C;007404;100;555.0;2850.0;734.15
C;008170;100;431.0;1170.0;506.31
C;005851;100;616.0;1375.0;687.7
C;008643;100;404.0;3485.0;567.66
C;008349;98;462.0;3160.0;655.03
C;008436;100;456.0;2940.0;548.92
C;007331;100;549.0;2109.0;690.46
C;007920;100;407.0;3204.0;573.59
C;006682;100;469.0;3428.0;695.98
C;007242;104;539.0;2928.0;726.2
C;008236;100;433.0;2771.0;581.99
C;006970;100;489.0;3260.0;643.16
C;008176;100;430.0;2018.0;541.65
C;007398;100;551.0;1287.0;656.15
C;006613;100;444.0;3568.0;619.26
C;008908;100;426.0;1815.0;519.6
C;009393;100;403.0;1905.0;477.16
C;006237;100;386.0;2301.0;481.85
C;006377;100;406.0;1511.0;493.91
C;008437;100;450.0;3166.0;601.77
C;007402;100;543.0;2067.0;658.27
C;008646;100;409.0;2898.0;571.77
C;006845;100;480.0;2265.0;605.82
C;009297;100;379.0;2324.0;499.88
C;007872;100;456.0;1227.0;585.66
C;006229;100;390.0;2892.0;558.62
C;006674;100;468.0;3587.0;682.69
C;008439;100;456.0;2015.0;585.87
C;006647;100;464.0;2196.0;590.17
C;009589;100;423.0;1545.0;511.8
C;007099;100;527.0;2515.0;728.47
C;008013;100;417.0;2286.0;532.14
C;005923;100;620.0;3302.0;862.3
C;008339;99;450.0;1959.0;542.92
C;008015;100;416.0;3252.0;578.17
C;005856;100;615.0;2434.0;763.21
C;008449;100;460.0;2021.0;562.91
C;006915;100;487.0;2464.0;620.57
C;009020;100;443.0;2329.0;575.93
C;008249;100;445.0;2449.0;546.54
C;009298;100;388.0;2261.0;477.3
C;009029;100;371.0;2637.0;581.39
C;009689;100;418.0;1334.0;507.4
C;007574;100;415.0;3533.0;629.03
C;008913;100;431.0;2271.0;555.51
C;006382;100;395.0;2225.0;572.82
C;007758;100;449.0;1959.0;591.57
C;009197;100;390.0;2663.0;580.52
C;008239;100;442.0;3170.0;564.75
C;008714;100;417.0;2323.0;566.95
C;009180;34;370.0;2200.0;572.91
C;006646;95;451.0;1472.0;623.67
C;009023;100;369.0;1497.0;437.63
C;005925;100;622.0;1360.0;738.55
C;008816;100;421.0;2561.0;567.94
C;008250;100;445.0;957.0;527.4
C;008105;101;427.0;1094.0;493.89
C;007579;100;425.0;905.0;476.75
C;009599;100;415.0;2160.0;509.89
C;009201;100;387.0;1363.0;472.02
C;007656;100;421.0;3581.0;684.32
C;005848;100;615.0;3426.0;784.58
C;008538;100;463.0;1447.0;534.33
C;007333;104;552.0;2514.0;710.15
C;006085;100;385.0;2185.0;524.59
C;006076;100;370.0;2094.0;460.41
C;008536;100;467.0;1889.0;538.91
C;005782;100;613.0;2756.0;797.38
C;007567;100;431.0;3087.0;635.54
C;006741;5;296.0;1575.0;890.0
C;007403;100;556.0;2381.0;669.74
C;008347;98;453.0;2231.0;592.46
C;006844;100;481.0;2186.0;576.26
C;006680;100;454.0;1164.0;549.99
C;006384;100;401.0;2854.0;541.07
C;006005;100;621.0;3565.0;810.47
C;005922;100;616.0;3313.0;800.02
C;009486;100;408.0;1420.0;485.46
C;009598;107;422.0;1408.0;500.67
C;009685;100;421.0;1944.0;519.48
C;008447;100;458.0;977.0;509.38
C;005779;100;607.0;2564.0;722.08
C;007095;100;520.0;2312.0;655.0
C;009503;100;407.0;2263.0;505.85
C;008171;100;431.0;3029.0;566.07
C;006163;100;373.0;2452.0;474.18
C;005927;100;623.0;3582.0;821.13
C;008168;100;426.0;1959.0;546.0
C;008344;86;444.0;1939.0;563.27
C;007326;100;544.0;1213.0;607.4
C;005846;102;615.0;2298.0;765.14
C;006914;100;467.0;2024.0;715.74
C;006081;100;373.0;2276.0;550.05
C;009205;100;380.0;962.0;470.44
C;007324;92;551.0;3393.0;738.02
C;007930;100;473.0;1422.0;542.48
C;009388;100;396.0;958.0;460.85
C;007170;100;533.0;1652.0;654.79
C;009674;100;424.0;1036.0;466.8
C;008440;100;453.0;1139.0;501.95
C;007240;100;526.0;2134.0;659.6
C;007493;100;423.0;2276.0;572.73
C;007032;100;512.0;3118.0;829.45
C;006917;100;483.0;1346.0;545.31
C;005699;100;605.0;1798.0;724.89
C;008907;100;435.0;928.0;480.08
C;009586;100;417.0;2513.0;597.03
C;007926;100;468.0;1336.0;572.16
C;006972;99;502.0;1990.0;650.27
C;009018;100;433.0;2595.0;521.75
C;008246;100;433.0;1671.0;536.93
C;006157;100;378.0;2611.0;576.15
C;009596;100;426.0;2893.0;543.12
C;005702;100;599.0;2809.0;829.14
C;009111;100;372.0;3184.0;557.08
C;007755;100;435.0;2836.0;569.76
C;006552;100;444.0;1909.0;569.09
C;008169;100;431.0;881.0;478.1
C;007158;99;512.0;1182.0;623.98
C;009031;100;360.0;2413.0;492.0
C;008243;100;432.0;1051.0;500.36
C;009492;100;416.0;3300.0;547.47
C;006472;100;423.0;1754.0;599.16
C;007250;100;539.0;3262.0;701.48
C;009496;100;415.0;1598.0;539.33
C;009676;100;419.0;2734.0;546.37
C;007756;100;442.0;3572.0;687.59
C;007329;100;532.0;2295.0;640.29
C;009117;100;378.0;2939.0;574.56
C;006378;97;408.0;1879.0;551.38
C;007412;99;549.0;2638.0;721.8
C;007668;100;435.0;1796.0;551.88
C;008432;100;450.0;2355.0;603.1
C;007036;100;501.0;2533.0;634.59
C;007243;100;540.0;3227.0;677.27
C;007330;100;549.0;2510.0;652.58
C;009296;100;389.0;2464.0;528.37
C;006754;100;470.0;2144.0;567.62
C;008104;100;423.0;2216.0;587.01
C;008244;100;433.0;1207.0;487.53
C;008100;100;418.0;986.0;483.63
C;008718;100;410.0;3294.0;610.31
C;008103;101;424.0;2869.0;550.85
C;007918;100;473.0;1777.0;584.51
C;007654;98;427.0;3316.0;673.42
C;006645;96;454.0;2167.0;560.51
C;007323;100;548.0;2001.0;684.86
C;008019;100;401.0;2269.0;538.18
C;006086;99;309.0;2858.0;550.89
C;006006;100;623.0;3479.0;792.4
C;006462;100;419.0;1934.0;544.84
C;007491;100;423.0;1268.0;503.12
C;006471;100;422.0;2864.0;546.29
C;006966;100;500.0;2493.0;658.17
C;009397;100;397.0;2881.0;603.5
C;007237;100;537.0;1985.0;639.62
C;007102;100;526.0;2090.0;638.48
C;007327;100;533.0;2094.0;657.92
C;006551;100;455.0;3401.0;625.88
C;005850;100;613.0;1560.0;745.47
C;006306;100;385.0;2476.0;540.16
C;008918;100;425.0;2798.0;531.45
G;007307;90;289.0;1666.0;470.86
G;008698;180;272.0;2500.0;404.21
G;007387;90;287.0;3086.0;452.79
G;006359;89;285.0;1964.0;583.72
G;006640;90;285.0;3044.0;633.66
G;007083;90;285.0;3439.0;633.45
G;005990;90;304.0;3157.0;512.33
G;006216;90;297.0;1619.0;487.38
G;009089;90;291.0;1102.0;376.48
G;006603;89;286.0;1517.0;451.26
G;009565;90;278.0;1154.0;357.7
G;008325;90;286.0;2167.0;379.7
G;008990;89;286.0;1599.0;400.37
G;009660;90;282.0;2470.0;458.66
G;008416;87;284.0;1959.0;404.34
G;008003;90;282.0;1860.0;383.4
G;006739;90;286.0;1576.0;442.02
G;009663;90;288.0;1193.0;382.48
G;008217;91;284.0;2579.0;531.49
G;007732;90;281.0;1617.0;413.0
G;007082;90;283.0;1790.0;541.27
G;008078;91;282.0;2738.0;531.57
G;006447;90;282.0;2246.0;401.16
G;007464;90;285.0;1764.0;440.84
G;006061;90;305.0;928.0;412.34
G;006817;90;283.0;1516.0;422.08
G;009171;90;284.0;2316.0;620.16
G;005988;90;301.0;1868.0;419.03
G;007907;90;282.0;1630.0;452.32
G;007382;90;289.0;1397.0;423.57
G;008519;90;282.0;2171.0;443.08
G;007384;90;284.0;3148.0;472.7
G;008797;90;284.0;2025.0;434.59
G;005907;90;303.0;1244.0;435.06
G;007813;90;278.0;3512.0;384.88
G;009463;90;287.0;2919.0;433.03
G;007308;90;288.0;3144.0;431.99
G;007019;90;294.0;2789.0;440.0
G;007088;90;287.0;3074.0;412.6
G;008079;91;281.0;1344.0;421.15
G;007310;90;288.0;1917.0;521.95
G;006288;90;328.0;1197.0;473.91
G;006060;89;303.0;2491.0;454.06
G;007463;90;285.0;2845.0;417.27
G;009273;90;283.0;2727.0;445.24
G;008158;90;285.0;3563.0;478.14
G;008411;89;285.0;2202.0;466.09
G;006733;91;283.0;3573.0;396.2
G;007904;90;281.0;2821.0;528.89
G;007018;90;288.0;1650.0;445.19
G;005991;91;303.0;2047.0;459.01
G;009461;90;292.0;3342.0;489.69
G;008894;90;287.0;3058.0;567.86
G;005909;90;302.0;2540.0;419.27
G;007636;90;282.0;954.0;357.31
G;008697;90;284.0;2581.0;445.6
G;006605;90;259.0;2658.0;530.22
G;006284;91;297.0;3058.0;460.12
G;009277;90;288.0;969.0;353.91
G;008625;90;285.0;2169.0;437.49
G;009176;90;287.0;1473.0;436.64
G;007386;90;287.0;1764.0;468.15
G;006734;90;284.0;2359.0;435.23
G;006815;90;283.0;3356.0;478.76
G;006901;90;297.0;1415.0;430.81
G;007815;90;276.0;2722.0;403.53
G;007148;90;282.0;1878.0;569.31
G;008077;90;281.0;1793.0;433.57
G;008516;90;284.0;760.0;348.51
G;006285;90;299.0;1327.0;409.57
G;008790;90;286.0;2359.0;439.34
G;006221;90;298.0;2573.0;610.74
G;007221;90;288.0;1728.0;450.09
G;008317;90;282.0;873.0;394.51
G;009367;90;286.0;1318.0;424.28
G;006900;90;302.0;2983.0;497.82
G;009174;90;290.0;2689.0;491.08
G;007736;90;276.0;1237.0;389.69
G;007086;90;287.0;2906.0;430.38
G;006814;90;287.0;3491.0;454.11
G;006641;90;286.0;2631.0;471.17
G;008627;90;283.0;1587.0;454.24
G;009372;90;290.0;2553.0;434.5
G;006608;90;284.0;2823.0;556.19
G;007639;90;279.0;1454.0;416.73
G;006527;90;284.0;3065.0;466.08
G;007546;90;289.0;2335.0;568.9
G;006954;90;302.0;2360.0;461.97
G;005829;89;303.0;1396.0;485.44
G;008623;90;282.0;1001.0;359.73
G;008322;90;287.0;1607.0;416.78
G;008792;90;286.0;2117.0;431.99
G;006143;90;293.0;920.0;399.17
G;006141;90;289.0;2149.0;396.16
G;007642;90;273.0;2451.0;468.84
G;009573;90;283.0;1216.0;427.75
G;008987;90;286.0;2765.0;493.89
G;007992;90;282.0;1847.0;408.71
G;007906;90;281.0;1178.0;388.8
G;008156;90;280.0;2301.0;374.64
G;007020;90;295.0;1323.0;373.3
G;009571;88;287.0;1487.0;442.03
G;006604;91;283.0;1483.0;528.5
G;005831;90;304.0;2766.0;525.34
G;009092;91;284.0;1129.0;399.84
G;009366;90;288.0;934.0;354.73
G;007147;90;291.0;2789.0;450.49
G;008993;90;287.0;1369.0;372.21
G;007469;90;289.0;2057.0;550.46
G;006601;90;287.0;1690.0;499.41
G;009665;90;287.0;1040.0;364.41
G;008002;90;266.0;1589.0;384.77
G;006732;90;258.0;3142.0;448.5
G;008155;90;281.0;1346.0;408.91
G;006217;90;351.0;2322.0;532.89
G;009465;90;284.0;2862.0;436.01
G;007862;90;282.0;1518.0;444.47
G;008323;90;289.0;998.0;407.53
G;006899;90;298.0;2065.0;476.3
G;007738;90;278.0;2232.0;444.57
G;008626;90;282.0;2698.0;431.22
G;009088;90;288.0;2198.0;435.98
G;005757;47;303.0;1745.0;537.51
G;006215;90;301.0;2459.0;482.25
G;006441;90;279.0;3002.0;460.37
G;008315;90;283.0;2148.0;518.46
G;006521;90;263.0;1825.0;444.6
G;006898;90;286.0;2298.0;452.84
G;009269;90;289.0;2224.0;496.29
G;007548;90;293.0;2535.0;434.3
G;008696;90;284.0;1639.0;435.36
G;008157;90;282.0;3219.0;523.98
G;006524;90;284.0;1341.0;395.09
G;005986;90;305.0;2304.0;490.96
G;007551;90;291.0;2132.0;444.89
G;008319;90;280.0;2151.0;440.92
