-------------------------------------------------------------------------------------------------------------------------------------------------------------------

TEIL: A       Gesamtanzahl gefertigt: 2235

FA: 009732     Anzahl gefertigt: 90        MIN: 0T:0h:4m:35s        MAX: 0T:0h:37m:44s        AVG: 0T:0h:9m:43s     MIN_FAIL: 0       MAX_FAIL: 0        AVG_FAIL: 0.00 %
TEIL F gesamt: 38751        MIN: 0T:0h:4m:6s        MAX: 0T:0h:59m:58s        AVG: 0T:0h:7m:32s     MIN_FAIL: 0       MAX_FAIL: 2        AVG_FAIL: 0.48 %
-------------------------------------------------------------------------------------------------------------------------------------------------------------------

TEIL: G       Gesamtanzahl gefertigt: 37285

FA: 005757     Anzahl gefertigt: 47        MIN: 0T:0h:5m:3s        MAX: 0T:0h:29m:5s        AVG: 0T:0h:8m:57s     MIN_FAIL: 0       MAX_FAIL: 0        AVG_FAIL: 0.00 %
FA: 005758     Anzahl gefertigt: 90        MIN: 0T:0h:5m:8s        MAX: 0T:0h:27m:0s        AVG: 0T:0h:8m:25s     MIN_FAIL: 1       MAX_FAIL: 1        AVG_FAIL: 2.22 %
FA: 005759     Anzahl gefertigt: 90        MIN: 0T:0h:5m:5s        MAX: 0T:0h:44m:55s        AVG: 0T:0h:7m:46s     MIN_FAIL: 0       MAX_FAIL: 0        AVG_FAIL: 0.00 %
FA: 005760     Anzahl gefertigt: 89        MIN: 0T:0h:5m:4s        MAX: 0T:0h:30m:12s        AVG: 0T:0h:7m:10s     MIN_FAIL: 1       MAX_FAIL: 1        AVG_FAIL: 1.12 %
FA: 005761     Anzahl gefertigt: 90        MIN: 0T:0h:5m:3s        MAX: 0T:0h:45m:31s        AVG: 0T:0h:7m:10s     MIN_FAIL: 0       MAX_FAIL: 0        AVG_FAIL: 0.00 %
FA: 005829     Anzahl gefertigt: 89        MIN: 0T:0h:5m:3s        MAX: 0T:0h:23m:16s        AVG: 0T:0h:8m:5s     MIN_FAIL: 0       MAX_FAIL: 0        AVG_FAIL: 0.00 %
FA: 005830     Anzahl gefertigt: 90        MIN: 0T:0h:5m:4s        MAX: 0T:0h:27m:43s        AVG: 0T:0h:7m:16s     MIN_FAIL: 0       MAX_FAIL: 0        AVG_FAIL: 0.00 %
FA: 005831     Anzahl gefertigt: 90        MIN: 0T:0h:5m:4s        MAX: 0T:0h:46m:6s        AVG: 0T:0h:8m:45s     MIN_FAIL: 0       MAX_FAIL: 0        AVG_FAIL: 0.00 %
FA: 005832     Anzahl gefertigt: 90        MIN: 0T:0h:5m:3s        MAX: 0T:0h:26m:12s        AVG: 0T:0h:6m:32s     MIN_FAIL: 0       MAX_FAIL: 0        AVG_FAIL: 0.00 %
FA: 005833     Anzahl gefertigt: 90        MIN: 0T:0h:5m:6s        MAX: 0T:0h:37m:17s        AVG: 0T:0h:7m:12s     MIN_FAIL: 0       MAX_FAIL: 0        AVG_FAIL: 0.00 %
FA: 005834     Anzahl gefertigt: 90        MIN: 0T:0h:5m:5s        MAX: 0T:0h:19m:36s        AVG: 0T:0h:6m:55s     MIN_FAIL: 0       MAX_FAIL: 0        AVG_FAIL: 0.00 %
FA: 005835     Anzahl gefertigt: 90        MIN: 0T:0h:5m:7s        MAX: 0T:0h:28m:55s        AVG: 0T:0h:6m:39s     MIN_FAIL: 1       MAX_FAIL: 1        AVG_FAIL: 2.22 %
FA: 005905     Anzahl gefertigt: 90        MIN: 0T:0h:5m:6s        MAX: 0T:0h:51m:7s        AVG: 0T:0h:8m:21s     MIN_FAIL: 0       MAX_FAIL: 0        AVG_FAIL: 0.00 %
FA: 005906     Anzahl gefertigt: 90        MIN: 0T:0h:5m:2s        MAX: 0T:0h:39m:11s        AVG: 0T:0h:7m:38s     MIN_FAIL: 0       MAX_FAIL: 0        AVG_FAIL: 0.00 %
FA: 005907     Anzahl gefertigt: 90        MIN: 0T:0h:5m:3s        MAX: 0T:0h:20m:44s        AVG: 0T:0h:7m:15s     MIN_FAIL: 0       MAX_FAIL: 0        AVG_FAIL: 0.00 %
FA: 005908     Anzahl gefertigt: 90        MIN: 0T:0h:5m:3s        MAX: 0T:0h:50m:58s        AVG: 0T:0h:7m:42s     MIN_FAIL: 0       MAX_FAIL: 0        AVG_FAIL: 0.00 %
FA: 005909     Anzahl gefertigt: 90        MIN: 0T:0h:5m:2s        MAX: 0T:0h:42m:20s        AVG: 0T:0h:6m:59s     MIN_FAIL: 0       MAX_FAIL: 0        AVG_FAIL: 0.00 %
FA: 005910     Anzahl gefertigt: 90        MIN: 0T:0h:5m:0s        MAX: 0T:0h:33m:37s        AVG: 0T:0h:6m:42s     MIN_FAIL: 0       MAX_FAIL: 0        AVG_FAIL: 0.00 %
FA: 005911     Anzahl gefertigt: 91        MIN: 0T:0h:5m:2s        MAX: 0T:0h:26m:17s        AVG: 0T:0h:7m:46s     MIN_FAIL: 1       MAX_FAIL: 1        AVG_FAIL: 1.10 %
FA: 005986     Anzahl gefertigt: 90        MIN: 0T:0h:5m:5s        MAX: 0T:0h:38m:24s        AVG: 0T:0h:8m:10s     MIN_FAIL: 1       MAX_FAIL: 1        AVG_FAIL: 1.11 %
FA: 005987     Anzahl gefertigt: 90        MIN: 0T:0h:5m:0s        MAX: 0T:0h:19m:37s        AVG: 0T:0h:7m:14s     MIN_FAIL: 0       MAX_FAIL: 0        AVG_FAIL: 0.00 %
FA: 005988     Anzahl gefertigt: 90        MIN: 0T:0h:5m:1s        MAX: 0T:0h:31m:8s        AVG: 0T:0h:6m:59s     MIN_FAIL: 0       MAX_FAIL: 0        AVG_FAIL: 0.00 %
FA: 005989     Anzahl gefertigt: 90        MIN: 0T:0h:4m:59s        MAX: 0T:0h:42m:52s        AVG: 0T:0h:6m:52s     MIN_FAIL: 0       MAX_FAIL: 0        AVG_FAIL: 0.00 %
FA: 005990     Anzahl gefertigt: 90        MIN: 0T:0h:5m:4s        MAX: 0T:0h:52m:37s        AVG: 0T:0h:8m:32s     MIN_FAIL: 1       MAX_FAIL: 1        AVG_FAIL: 1.11 %
FA: 005991     Anzahl gefertigt: 91        MIN: 0T:0h:5m:3s        MAX: 0T:0h:34m:7s        AVG: 0T:0h:7m:39s     MIN_FAIL: 0       MAX_FAIL: 0        AVG_FAIL: 0.00 %
FA: 005992     Anzahl gefertigt: 90        MIN: 0T:0h:5m:2s        MAX: 0T:0h:56m:11s        AVG: 0T:0h:7m:57s     MIN_FAIL: 0       MAX_FAIL: 0        AVG_FAIL: 0.00 %
FA: 005993     Anzahl gefertigt: 90        MIN: 0T:0h:5m:4s        MAX: 0T:0h:40m:15s        AVG: 0T:0h:7m:48s     MIN_FAIL: 1       MAX_FAIL: 1        AVG_FAIL: 1.11 %
FA: 006060     Anzahl gefertigt: 89        MIN: 0T:0h:5m:3s        MAX: 0T:0h:41m:31s        AVG: 0T:0h:7m:34s     MIN_FAIL: 0       MAX_FAIL: 0        AVG_FAIL: 0.00 %
FA: 006061     Anzahl gefertigt: 90        MIN: 0T:0h:5m:5s        MAX: 0T:0h:15m:28s        AVG: 0T:0h:6m:52s     MIN_FAIL: 0       MAX_FAIL: 0        AVG_FAIL: 0.00 %
FA: 006062     Anzahl gefertigt: 90        MIN: 0T:0h:5m:4s        MAX: 0T:0h:35m:15s        AVG: 0T:0h:7m:44s     MIN_FAIL: 0       MAX_FAIL: 0        AVG_FAIL: 0.00 %
FA: 006063     Anzahl gefertigt: 90        MIN: 0T:0h:5m:0s        MAX: 0T:0h:26m:21s        AVG: 0T:0h:8m:6s     MIN_FAIL: 0       MAX_FAIL: 0        AVG_FAIL: 0.00 %
FA: 006064     Anzahl gefertigt: 90        MIN: 0T:0h:5m:2s        MAX: 0T:0h:40m:2s        AVG: 0T:0h:7m:27s     MIN_FAIL: 0       MAX_FAIL: 0        AVG_FAIL: 0.00 %
FA: 006065     Anzahl gefertigt: 90        MIN: 0T:0h:5m:0s        MAX: 0T:0h:29m:30s        AVG: 0T:0h:7m:9s     MIN_FAIL: 0       MAX_FAIL: 0        AVG_FAIL: 0.00 %
FA: 006066     Anzahl gefertigt: 90        MIN: 0T:0h:4m:52s        MAX: 0T:0h:38m:9s        AVG: 0T:0h:7m:14s     MIN_FAIL: 0       MAX_FAIL: 0        AVG_FAIL: 0.00 %
FA: 006067     Anzahl gefertigt: 90        MIN: 0T:0h:4m:52s        MAX: 0T:0h:46m:5s        AVG: 0T:0h:6m:55s     MIN_FAIL: 1       MAX_FAIL: 1        AVG_FAIL: 1.11 %
FA: 006068     Anzahl gefertigt: 90        MIN: 0T:0h:4m:54s        MAX: 0T:0h:27m:45s        AVG: 0T:0h:7m:55s     MIN_FAIL: 0       MAX_FAIL: 0        AVG_FAIL: 0.00 %
FA: 006140     Anzahl gefertigt: 90        MIN: 0T:0h:4m:51s        MAX: 0T:0h:14m:52s        AVG: 0T:0h:6m:19s     MIN_FAIL: 0       MAX_FAIL: 0        AVG_FAIL: 0.00 %
FA: 006141     Anzahl gefertigt: 90        MIN: 0T:0h:4m:49s        MAX: 0T:0h:35m:49s        AVG: 0T:0h:6m:36s     MIN_FAIL: 1       MAX_FAIL: 1        AVG_FAIL: 1.11 %
FA: 006142     Anzahl gefertigt: 90        MIN: 0T:0h:4m:53s        MAX: 0T:0h:43m:32s        AVG: 0T:0h:6m:57s     MIN_FAIL: 0       MAX_FAIL: 0        AVG_FAIL: 0.00 %
FA: 006143     Anzahl gefertigt: 90        MIN: 0T:0h:4m:53s        MAX: 0T:0h:15m:20s        AVG: 0T:0h:6m:39s     MIN_FAIL: 1       MAX_FAIL: 1        AVG_FAIL: 2.22 %
FA: 006144     Anzahl gefertigt: 90        MIN: 0T:0h:4m:50s        MAX: 0T:0h:23m:12s        AVG: 0T:0h:6m:36s     MIN_FAIL: 0       MAX_FAIL: 0        AVG_FAIL: 0.00 %
FA: 006145     Anzahl gefertigt: 89        MIN: 0T:0h:4m:54s        MAX: 0T:0h:27m:23s        AVG: 0T:0h:8m:14s     MIN_FAIL: 1       MAX_FAIL: 2        AVG_FAIL: 6.74 %
FA: 006146     Anzahl gefertigt: 91        MIN: 0T:0h:4m:50s        MAX: 0T:0h:41m:38s        AVG: 0T:0h:6m:47s     MIN_FAIL: 0       MAX_FAIL: 0        AVG_FAIL: 0.00 %
FA: 006147     Anzahl gefertigt: 90        MIN: 0T:0h:4m:50s        MAX: 0T:0h:44m:34s        AVG: 0T:0h:7m:55s     MIN_FAIL: 0       MAX_FAIL: 0        AVG_FAIL: 0.00 %
FA: 006148     Anzahl gefertigt: 90        MIN: 0T:0h:4m:51s        MAX: 0T:0h:24m:26s        AVG: 0T:0h:7m:40s     MIN_FAIL: 0       MAX_FAIL: 0        AVG_FAIL: 0.00 %
FA: 006215     Anzahl gefertigt: 90        MIN: 0T:0h:5m:1s        MAX: 0T:0h:40m:59s        AVG: 0T:0h:8m:2s     MIN_FAIL: 1       MAX_FAIL: 1        AVG_FAIL: 1.11 %
FA: 006216     Anzahl gefertigt: 90        MIN: 0T:0h:4m:57s        MAX: 0T:0h:26m:59s        AVG: 0T:0h:8m:7s     MIN_FAIL: 0       MAX_FAIL: 0        AVG_FAIL: 0.00 %
FA: 006217     Anzahl gefertigt: 90        MIN: 0T:0h:5m:51s        MAX: 0T:0h:38m:42s        AVG: 0T:0h:8m:52s     MIN_FAIL: 0       MAX_FAIL: 0        AVG_FAIL: 0.00 %
FA: 006218     Anzahl gefertigt: 90        MIN: 0T:0h:4m:55s        MAX: 0T:0h:36m:13s        AVG: 0T:0h:7m:51s     MIN_FAIL: 0       MAX_FAIL: 0        AVG_FAIL: 0.00 %
FA: 006219     Anzahl gefertigt: 71        MIN: 0T:0h:0m:47s        MAX: 0T:0h:11m:20s        AVG: 0T:0h:6m:45s     MIN_FAIL: 1       MAX_FAIL: 14        AVG_FAIL: 32.39 %
FA: 006220     Anzahl gefertigt: 89        MIN: 0T:0h:3m:43s        MAX: 0T:0h:38m:53s        AVG: 0T:0h:9m:54s     MIN_FAIL: 1       MAX_FAIL: 1        AVG_FAIL: 1.12 %
FA: 006221     Anzahl gefertigt: 90        MIN: 0T:0h:4m:58s        MAX: 0T:0h:42m:53s        AVG: 0T:0h:10m:10s     MIN_FAIL: 1       MAX_FAIL: 1        AVG_FAIL: 2.22 %
FA: 006284     Anzahl gefertigt: 91        MIN: 0T:0h:4m:57s        MAX: 0T:0h:50m:58s        AVG: 0T:0h:7m:40s     MIN_FAIL: 1       MAX_FAIL: 1        AVG_FAIL: 3.30 %
FA: 006285     Anzahl gefertigt: 90        MIN: 0T:0h:4m:59s        MAX: 0T:0h:22m:7s        AVG: 0T:0h:6m:49s     MIN_FAIL: 0       MAX_FAIL: 0        AVG_FAIL: 0.00 %
FA: 006286     Anzahl gefertigt: 89        MIN: 0T:0h:4m:53s        MAX: 0T:0h:40m:6s        AVG: 0T:0h:9m:24s     MIN_FAIL: 1       MAX_FAIL: 1        AVG_FAIL: 1.12 %
FA: 006287     Anzahl gefertigt: 90        MIN: 0T:0h:5m:37s        MAX: 0T:0h:43m:34s        AVG: 0T:0h:10m:1s     MIN_FAIL: 0       MAX_FAIL: 0        AVG_FAIL: 0.00 %
FA: 006288     Anzahl gefertigt: 90        MIN: 0T:0h:5m:28s        MAX: 0T:0h:19m:57s        AVG: 0T:0h:7m:53s     MIN_FAIL: 1       MAX_FAIL: 1        AVG_FAIL: 1.11 %
FA: 006289     Anzahl gefertigt: 90        MIN: 0T:0h:5m:30s        MAX: 0T:0h:51m:10s        AVG: 0T:0h:8m:49s     MIN_FAIL: 0       MAX_FAIL: 0        AVG_FAIL: 0.00 %
FA: 006290     Anzahl gefertigt: 91        MIN: 0T:0h:4m:52s        MAX: 0T:0h:31m:17s        AVG: 0T:0h:7m:41s     MIN_FAIL: 0       MAX_FAIL: 0        AVG_FAIL: 0.00 %
FA: 006359     Anzahl gefertigt: 89        MIN: 0T:0h:4m:45s        MAX: 0T:0h:32m:44s        AVG: 0T:0h:9m:43s     MIN_FAIL: 1       MAX_FAIL: 1        AVG_FAIL: 4.49 %
FA: 006360     Anzahl gefertigt: 91        MIN: 0T:0h:4m:49s        MAX: 0T:0h:31m:33s        AVG: 0T:0h:9m:0s     MIN_FAIL: 0       MAX_FAIL: 0        AVG_FAIL: 0.00 %
FA: 006361     Anzahl gefertigt: 90        MIN: 0T:0h:4m:44s        MAX: 0T:0h:39m:36s        AVG: 0T:0h:7m:47s     MIN_FAIL: 0       MAX_FAIL: 0        AVG_FAIL: 0.00 %
FA: 006362     Anzahl gefertigt: 90        MIN: 0T:0h:4m:39s        MAX: 0T:0h:43m:15s        AVG: 0T:0h:7m:46s     MIN_FAIL: 0       MAX_FAIL: 0        AVG_FAIL: 0.00 %
FA: 006363     Anzahl gefertigt: 90        MIN: 0T:0h:4m:36s        MAX: 0T:0h:23m:7s        AVG: 0T:0h:7m:17s     MIN_FAIL: 0       MAX_FAIL: 0        AVG_FAIL: 0.00 %
FA: 006364     Anzahl gefertigt: 90        MIN: 0T:0h:4m:40s        MAX: 0T:0h:44m:9s        AVG: 0T:0h:9m:8s     MIN_FAIL: 0       MAX_FAIL: 0        AVG_FAIL: 0.00 %
FA: 006365     Anzahl gefertigt: 90        MIN: 0T:0h:4m:35s        MAX: 0T:0h:32m:18s        AVG: 0T:0h:6m:38s     MIN_FAIL: 0       MAX_FAIL: 0        AVG_FAIL: 0.00 %
FA: 006366     Anzahl gefertigt: 90        MIN: 0T:0h:4m:35s        MAX: 0T:0h:46m:43s        AVG: 0T:0h:7m:2s     MIN_FAIL: 0       MAX_FAIL: 0        AVG_FAIL: 0.00 %
FA: 006441     Anzahl gefertigt: 90        MIN: 0T:0h:4m:39s        MAX: 0T:0h:50m:2s        AVG: 0T:0h:7m:40s     MIN_FAIL: 0       MAX_FAIL: 0        AVG_FAIL: 0.00 %
FA: 006442     Anzahl gefertigt: 90        MIN: 0T:0h:4m:40s        MAX: 0T:0h:23m:50s        AVG: 0T:0h:6m:50s     MIN_FAIL: 1       MAX_FAIL: 1        AVG_FAIL: 2.22 %
FA: 006443     Anzahl gefertigt: 90        MIN: 0T:0h:4m:17s        MAX: 0T:0h:28m:38s        AVG: 0T:0h:7m:52s     MIN_FAIL: 1       MAX_FAIL: 1        AVG_FAIL: 1.11 %
FA: 006444     Anzahl gefertigt: 90        MIN: 0T:0h:4m:40s        MAX: 0T:0h:46m:46s        AVG: 0T:0h:8m:5s     MIN_FAIL: 0       MAX_FAIL: 0        AVG_FAIL: 0.00 %
FA: 006445     Anzahl gefertigt: 90        MIN: 0T:0h:4m:42s        MAX: 0T:0h:44m:11s        AVG: 0T:0h:6m:57s     MIN_FAIL: 0       MAX_FAIL: 0        AVG_FAIL: 0.00 %
FA: 006446     Anzahl gefertigt: 90        MIN: 0T:0h:4m:43s        MAX: 0T:0h:22m:29s        AVG: 0T:0h:7m:38s     MIN_FAIL: 1       MAX_FAIL: 1        AVG_FAIL: 1.11 %
FA: 006447     Anzahl gefertigt: 90        MIN: 0T:0h:4m:42s        MAX: 0T:0h:37m:26s        AVG: 0T:0h:6m:41s     MIN_FAIL: 0       MAX_FAIL: 0        AVG_FAIL: 0.00 %
FA: 006448     Anzahl gefertigt: 90        MIN: 0T:0h:4m:42s        MAX: 0T:0h:50m:15s        AVG: 0T:0h:7m:46s     MIN_FAIL: 1       MAX_FAIL: 1        AVG_FAIL: 1.11 %
FA: 006521     Anzahl gefertigt: 90        MIN: 0T:0h:4m:23s        MAX: 0T:0h:30m:25s        AVG: 0T:0h:7m:24s     MIN_FAIL: 0       MAX_FAIL: 0        AVG_FAIL: 0.00 %
FA: 006522     Anzahl gefertigt: 90        MIN: 0T:0h:4m:42s        MAX: 0T:0h:18m:5s        AVG: 0T:0h:5m:58s     MIN_FAIL: 0       MAX_FAIL: 0        AVG_FAIL: 0.00 %
FA: 006523     Anzahl gefertigt: 90        MIN: 0T:0h:4m:45s        MAX: 0T:0h:53m:49s        AVG: 0T:0h:7m:34s     MIN_FAIL: 0       MAX_FAIL: 0        AVG_FAIL: 0.00 %
FA: 006524     Anzahl gefertigt: 90        MIN: 0T:0h:4m:44s        MAX: 0T:0h:22m:21s        AVG: 0T:0h:6m:35s     MIN_FAIL: 1       MAX_FAIL: 1        AVG_FAIL: 1.11 %
FA: 006525     Anzahl gefertigt: 90        MIN: 0T:0h:4m:44s        MAX: 0T:0h:36m:47s        AVG: 0T:0h:7m:28s     MIN_FAIL: 0       MAX_FAIL: 0        AVG_FAIL: 0.00 %
FA: 006526     Anzahl gefertigt: 90        MIN: 0T:0h:4m:42s        MAX: 0T:0h:45m:12s        AVG: 0T:0h:8m:9s     MIN_FAIL: 1       MAX_FAIL: 1        AVG_FAIL: 1.11 %
FA: 006527     Anzahl gefertigt: 90        MIN: 0T:0h:4m:44s        MAX: 0T:0h:51m:5s        AVG: 0T:0h:7m:46s     MIN_FAIL: 1       MAX_FAIL: 1        AVG_FAIL: 1.11 %
FA: 006528     Anzahl gefertigt: 90        MIN: 0T:0h:4m:42s        MAX: 0T:0h:48m:20s        AVG: 0T:0h:7m:8s     MIN_FAIL: 0       MAX_FAIL: 0        AVG_FAIL: 0.00 %
FA: 006529     Anzahl gefertigt: 90        MIN: 0T:0h:4m:44s        MAX: 0T:0h:21m:34s        AVG: 0T:0h:7m:14s     MIN_FAIL: 0       MAX_FAIL: 0        AVG_FAIL: 0.00 %
FA: 006601     Anzahl gefertigt: 90        MIN: 0T:0h:4m:47s        MAX: 0T:0h:28m:10s        AVG: 0T:0h:8m:19s     MIN_FAIL: 1       MAX_FAIL: 1        AVG_FAIL: 1.11 %
FA: 006602     Anzahl gefertigt: 90        MIN: 0T:0h:4m:43s        MAX: 0T:0h:53m:28s        AVG: 0T:0h:7m:57s     MIN_FAIL: 0       MAX_FAIL: 0        AVG_FAIL: 0.00 %
FA: 006603     Anzahl gefertigt: 89        MIN: 0T:0h:4m:46s        MAX: 0T:0h:25m:17s        AVG: 0T:0h:7m:31s     MIN_FAIL: 0       MAX_FAIL: 0        AVG_FAIL: 0.00 %
FA: 006604     Anzahl gefertigt: 91        MIN: 0T:0h:4m:43s        MAX: 0T:0h:24m:43s        AVG: 0T:0h:8m:48s     MIN_FAIL: 1       MAX_FAIL: 1        AVG_FAIL: 1.10 %
FA: 006605     Anzahl gefertigt: 90        MIN: 0T:0h:4m:19s        MAX: 0T:0h:44m:18s        AVG: 0T:0h:8m:50s     MIN_FAIL: 1       MAX_FAIL: 1        AVG_FAIL: 1.11 %
FA: 006606     Anzahl gefertigt: 90        MIN: 0T:0h:4m:43s        MAX: 0T:0h:50m:40s        AVG: 0T:0h:10m:26s     MIN_FAIL: 0       MAX_FAIL: 0        AVG_FAIL: 0.00 %
FA: 006607     Anzahl gefertigt: 88        MIN: 0T:0h:4m:46s        MAX: 0T:0h:59m:24s        AVG: 0T:0h:9m:12s     MIN_FAIL: 0       MAX_FAIL: 0        AVG_FAIL: 0.00 %
FA: 006608     Anzahl gefertigt: 90        MIN: 0T:0h:4m:44s        MAX: 0T:0h:47m:3s        AVG: 0T:0h:9m:16s     MIN_FAIL: 1       MAX_FAIL: 1        AVG_FAIL: 2.22 %
FA: 006640     Anzahl gefertigt: 90        MIN: 0T:0h:4m:45s        MAX: 0T:0h:50m:44s        AVG: 0T:0h:10m:33s     MIN_FAIL: 1       MAX_FAIL: 2        AVG_FAIL: 3.33 %
FA: 006641     Anzahl gefertigt: 90        MIN: 0T:0h:4m:46s        MAX: 0T:0h:43m:51s        AVG: 0T:0h:7m:51s     MIN_FAIL: 0       MAX_FAIL: 0        AVG_FAIL: 0.00 %
FA: 006642     Anzahl gefertigt: 90        MIN: 0T:0h:4m:46s        MAX: 0T:0h:22m:34s        AVG: 0T:0h:7m:30s     MIN_FAIL: 0       MAX_FAIL: 0        AVG_FAIL: 0.00 %
FA: 006662     Anzahl gefertigt: 90        MIN: 0T:0h:4m:41s        MAX: 0T:0h:34m:13s        AVG: 0T:0h:7m:35s     MIN_FAIL: 1       MAX_FAIL: 1        AVG_FAIL: 4.44 %
FA: 006663     Anzahl gefertigt: 93        MIN: 0T:0h:4m:41s        MAX: 0T:0h:29m:1s        AVG: 0T:0h:7m:15s     MIN_FAIL: 1       MAX_FAIL: 1        AVG_FAIL: 2.15 %
FA: 006731     Anzahl gefertigt: 90        MIN: 0T:0h:4m:44s        MAX: 0T:0h:23m:23s        AVG: 0T:0h:6m:59s     MIN_FAIL: 1       MAX_FAIL: 1        AVG_FAIL: 1.11 %
FA: 006732     Anzahl gefertigt: 90        MIN: 0T:0h:4m:18s        MAX: 0T:0h:52m:22s        AVG: 0T:0h:7m:28s     MIN_FAIL: 0       MAX_FAIL: 0        AVG_FAIL: 0.00 %
FA: 006733     Anzahl gefertigt: 91        MIN: 0T:0h:4m:43s        MAX: 0T:0h:59m:33s        AVG: 0T:0h:6m:36s     MIN_FAIL: 1       MAX_FAIL: 1        AVG_FAIL: 1.10 %
FA: 006734     Anzahl gefertigt: 90        MIN: 0T:0h:4m:44s        MAX: 0T:0h:39m:19s        AVG: 0T:0h:7m:15s     MIN_FAIL: 0       MAX_FAIL: 0        AVG_FAIL: 0.00 %
FA: 006735     Anzahl gefertigt: 90        MIN: 0T:0h:4m:44s        MAX: 0T:0h:59m:50s        AVG: 0T:0h:8m:0s     MIN_FAIL: 0       MAX_FAIL: 0        AVG_FAIL: 0.00 %
FA: 006736     Anzahl gefertigt: 90        MIN: 0T:0h:4m:45s        MAX: 0T:0h:30m:38s        AVG: 0T:0h:8m:39s     MIN_FAIL: 0       MAX_FAIL: 0        AVG_FAIL: 0.00 %
FA: 006737     Anzahl gefertigt: 90        MIN: 0T:0h:4m:45s        MAX: 0T:0h:33m:20s        AVG: 0T:0h:8m:55s     MIN_FAIL: 1       MAX_FAIL: 1        AVG_FAIL: 1.11 %
FA: 006738     Anzahl gefertigt: 90        MIN: 0T:0h:4m:48s        MAX: 0T:0h:36m:31s        AVG: 0T:0h:8m:32s     MIN_FAIL: 0       MAX_FAIL: 0        AVG_FAIL: 0.00 %
FA: 006739     Anzahl gefertigt: 90        MIN: 0T:0h:4m:46s        MAX: 0T:0h:26m:16s        AVG: 0T:0h:7m:22s     MIN_FAIL: 1       MAX_FAIL: 1        AVG_FAIL: 1.11 %
FA: 006814     Anzahl gefertigt: 90        MIN: 0T:0h:4m:47s        MAX: 0T:0h:58m:11s        AVG: 0T:0h:7m:34s     MIN_FAIL: 0       MAX_FAIL: 0        AVG_FAIL: 0.00 %
FA: 006815     Anzahl gefertigt: 90        MIN: 0T:0h:4m:43s        MAX: 0T:0h:55m:56s        AVG: 0T:0h:7m:58s     MIN_FAIL: 1       MAX_FAIL: 1        AVG_FAIL: 2.22 %
FA: 006816     Anzahl gefertigt: 91        MIN: 0T:0h:4m:46s        MAX: 0T:0h:46m:5s        AVG: 0T:0h:7m:40s     MIN_FAIL: 1       MAX_FAIL: 1        AVG_FAIL: 2.20 %
FA: 006817     Anzahl gefertigt: 90        MIN: 0T:0h:4m:43s        MAX: 0T:0h:25m:16s        AVG: 0T:0h:7m:2s     MIN_FAIL: 1       MAX_FAIL: 1        AVG_FAIL: 1.11 %
FA: 006818     Anzahl gefertigt: 90        MIN: 0T:0h:4m:43s        MAX: 0T:0h:25m:49s        AVG: 0T:0h:7m:18s     MIN_FAIL: 2       MAX_FAIL: 2        AVG_FAIL: 2.22 %
FA: 006819     Anzahl gefertigt: 90        MIN: 0T:0h:4m:46s        MAX: 0T:0h:38m:58s        AVG: 0T:0h:7m:41s     MIN_FAIL: 1       MAX_FAIL: 1        AVG_FAIL: 1.11 %
FA: 006820     Anzahl gefertigt: 90        MIN: 0T:0h:4m:47s        MAX: 0T:0h:38m:5s        AVG: 0T:0h:7m:19s     MIN_FAIL: 1       MAX_FAIL: 1        AVG_FAIL: 1.11 %
FA: 006821     Anzahl gefertigt: 90        MIN: 0T:0h:4m:48s        MAX: 0T:0h:46m:36s        AVG: 0T:0h:8m:11s     MIN_FAIL: 0       MAX_FAIL: 0        AVG_FAIL: 0.00 %
FA: 006822     Anzahl gefertigt: 90        MIN: 0T:0h:4m:48s        MAX: 0T:0h:21m:24s        AVG: 0T:0h:7m:11s     MIN_FAIL: 1       MAX_FAIL: 1        AVG_FAIL: 1.11 %
FA: 006898     Anzahl gefertigt: 90        MIN: 0T:0h:4m:46s        MAX: 0T:0h:38m:18s        AVG: 0T:0h:7m:32s     MIN_FAIL: 1       MAX_FAIL: 1        AVG_FAIL: 1.11 %
FA: 006899     Anzahl gefertigt: 90        MIN: 0T:0h:4m:58s        MAX: 0T:0h:34m:25s        AVG: 0T:0h:7m:54s     MIN_FAIL: 0       MAX_FAIL: 0        AVG_FAIL: 0.00 %
FA: 006900     Anzahl gefertigt: 90        MIN: 0T:0h:5m:2s        MAX: 0T:0h:49m:43s        AVG: 0T:0h:8m:17s     MIN_FAIL: 1       MAX_FAIL: 1        AVG_FAIL: 1.11 %
FA: 006901     Anzahl gefertigt: 90        MIN: 0T:0h:4m:57s        MAX: 0T:0h:23m:35s        AVG: 0T:0h:7m:10s     MIN_FAIL: 0       MAX_FAIL: 0        AVG_FAIL: 0.00 %
FA: 006902     Anzahl gefertigt: 90        MIN: 0T:0h:5m:1s        MAX: 0T:0h:56m:23s        AVG: 0T:0h:7m:34s     MIN_FAIL: 0       MAX_FAIL: 0        AVG_FAIL: 0.00 %
FA: 006903     Anzahl gefertigt: 90        MIN: 0T:0h:5m:3s        MAX: 0T:0h:26m:21s        AVG: 0T:0h:7m:21s     MIN_FAIL: 1       MAX_FAIL: 1        AVG_FAIL: 1.11 %
FA: 006904     Anzahl gefertigt: 90        MIN: 0T:0h:5m:0s        MAX: 0T:0h:37m:47s        AVG: 0T:0h:7m:57s     MIN_FAIL: 0       MAX_FAIL: 0        AVG_FAIL: 0.00 %
