TEIL;FA;COUNT;MIN;MAX;AVG
H;008776              ;81;312.00;1860.00;403.83
H;008777              ;90;315.00;1854.00;458.24
H;008867              ;90;308.00;2485.00;446.43
H;008868              ;90;309.00;843.00;387.21
H;008869              ;90;308.00;1373.00;409.13
H;008870              ;90;308.00;1986.00;421.26
H;008871              ;90;299.00;1690.00;455.18
H;008872              ;89;300.00;2757.00;475.93
H;008873              ;90;301.00;1677.00;412.03
H;008874              ;87;300.00;3271.00;415.38
H;008875              ;90;304.00;2050.00;471.46
H;008876              ;90;303.00;3186.00;455.81
H;008963              ;90;303.00;803.00;373.16
H;008964              ;90;302.00;2684.00;470.03
H;008965              ;90;302.00;908.00;370.81
H;008966              ;90;304.00;1958.00;446.42
H;008967              ;90;304.00;2743.00;496.04
H;008968              ;90;281.00;1418.00;449.44
H;008969              ;90;307.00;2166.00;554.78
H;008970              ;90;308.00;2993.00;483.96
H;008971              ;90;316.00;1971.00;462.57
H;008972              ;90;317.00;2364.00;485.06
H;008973              ;90;309.00;1724.00;485.06
H;008998              ;91;300.00;878.00;386.84
H;009070              ;90;311.00;2004.00;509.39
H;009071              ;90;312.00;2589.00;453.07
H;009072              ;90;296.00;1876.00;425.01
H;009073              ;90;309.00;1837.00;458.46
H;009074              ;90;310.00;2711.00;498.49
H;009075              ;90;308.00;1548.00;429.76
H;009076              ;90;308.00;2615.00;437.61
H;009077              ;90;309.00;1606.00;410.77
H;009150              ;91;311.00;1587.00;439.27
H;009151              ;90;311.00;2713.00;456.74
H;009152              ;90;312.00;2518.00;484.77
H;009153              ;90;312.00;1901.00;480.07
H;009154              ;90;296.00;2568.00;521.61
H;009155              ;91;304.00;3595.00;545.02
H;009156              ;90;305.00;2289.00;478.90
H;009157              ;90;297.00;2471.00;486.19
H;009158              ;90;296.00;1612.00;448.50
H;009179              ;91;305.00;2674.00;452.67
H;009246              ;91;300.00;2687.00;545.55
H;009247              ;92;300.00;2565.00;568.99
H;009248              ;90;301.00;2349.00;581.78
H;009249              ;90;300.00;2038.00;573.47
H;009250              ;90;300.00;2556.00;557.13
H;009251              ;92;309.00;2081.00;525.96
H;009252              ;91;303.00;2451.00;444.07
H;009253              ;91;303.00;995.00;393.43
H;009254              ;90;301.00;1743.00;423.77
H;009255              ;90;303.00;1495.00;399.48
H;009256              ;90;302.00;1249.00;385.43
H;009346              ;90;304.00;1659.00;449.42
H;009347              ;90;304.00;2375.00;440.78
H;009348              ;90;302.00;3550.00;516.28
H;009349              ;90;303.00;1207.00;403.96
H;009350              ;90;298.00;625.00;347.11
H;009351              ;90;315.00;1767.00;432.33
H;009352              ;69;310.00;2932.00;590.09
H;009353              ;111;309.00;2295.00;480.11
H;009354              ;90;308.00;1759.00;421.44
H;009355              ;90;310.00;1746.00;450.19
H;009441              ;91;308.00;2363.00;489.88
H;009442              ;90;310.00;1778.00;447.30
H;009443              ;90;307.00;2712.00;468.74
H;009444              ;90;307.00;2388.00;452.80
H;009445              ;90;305.00;844.00;369.94
H;009446              ;90;306.00;2421.00;488.68
H;009447              ;90;305.00;977.00;391.61
H;009448              ;90;308.00;1719.00;414.40
H;009449              ;90;312.00;2610.00;510.29
H;009450              ;90;315.00;803.00;397.37
H;009544              ;90;301.00;2742.00;694.03
H;009545              ;90;309.00;835.00;379.64
H;009546              ;90;272.00;2858.00;522.53
H;009547              ;90;300.00;2119.00;432.51
H;009548              ;90;289.00;1278.00;439.78
H;009549              ;90;304.00;1990.00;452.09
H;009550              ;90;308.00;2395.00;457.86
H;009551              ;89;314.00;2036.00;412.03
H;009552              ;90;305.00;2280.00;502.23
H;009553              ;90;309.00;2357.00;460.99
H;009638              ;90;301.00;1893.00;462.16
H;009639              ;90;303.00;2084.00;443.94
H;009640              ;90;302.00;1511.00;415.84
H;009641              ;89;303.00;3378.00;622.14
H;009642              ;90;321.00;753.00;379.10
H;009643              ;90;313.00;2531.00;443.34
H;009644              ;90;308.00;2711.00;529.92
H;009645              ;90;308.00;2584.00;437.10
H;009719              ;90;308.00;1539.00;419.67
H;009720              ;90;308.00;1106.00;404.67
H;009721              ;90;302.00;1638.00;461.18
H;009722              ;90;301.00;2506.00;471.81
H;009723              ;91;306.00;2503.00;491.34
H;009724              ;91;315.00;2650.00;577.56
H;009725              ;89;309.00;1562.00;418.00
H;009726              ;90;308.00;2441.00;613.73
I;005728              ;80;304.00;1376.00;399.90
I;005729              ;80;309.00;1546.00;445.98
I;005730              ;80;307.00;2547.00;446.00
I;005731              ;80;303.00;866.00;422.32
I;005732              ;80;307.00;1154.00;435.59
I;005733              ;80;303.00;2717.00;459.74
I;005734              ;80;308.00;1172.00;409.64
I;005735              ;80;618.00;2742.00;881.41
I;005736              ;80;599.00;1495.00;771.19
I;005737              ;80;302.00;1899.00;425.64
I;005807              ;80;303.00;3041.00;422.82
I;005808              ;80;302.00;1147.00;398.59
I;005809              ;80;306.00;1707.00;408.52
I;005810              ;80;303.00;899.00;394.25
I;005811              ;80;303.00;2622.00;511.82
I;005812              ;80;303.00;2046.00;420.89
I;005813              ;80;627.00;3474.00;804.70
I;005814              ;80;616.00;2921.00;813.33
I;005836              ;80;303.00;2816.00;420.16
I;005837              ;80;286.00;1344.00;420.94
I;005881              ;80;300.00;2088.00;406.68
I;005882              ;80;300.00;3009.00;438.26
I;005883              ;80;301.00;1849.00;504.00
I;005884              ;80;301.00;966.00;392.89
I;005885              ;80;627.00;2867.00;924.73
I;005886              ;80;629.00;2186.00;843.09
I;005887              ;80;636.00;2389.00;873.39
I;005888              ;81;638.00;2051.00;831.13
I;005889              ;80;304.00;1093.00;390.33
I;005890              ;80;301.00;2251.00;473.21
I;005960              ;79;304.00;2654.00;542.64
I;005961              ;79;304.00;1948.00;410.14
I;005962              ;80;301.00;2754.00;505.25
I;005963              ;81;633.00;2312.00;832.31
I;005964              ;80;637.00;3087.00;862.59
I;005965              ;79;645.00;2238.00;894.96
I;005966              ;80;627.00;3217.00;986.00
I;006037              ;80;301.00;2291.00;544.25
I;006038              ;81;300.00;2578.00;507.93
I;006039              ;81;295.00;1711.00;594.24
I;006040              ;80;300.00;1931.00;427.64
I;006041              ;79;298.00;2879.00;488.16
I;006042              ;80;642.00;3418.00;905.94
I;006043              ;80;631.00;2575.00;877.09
I;006044              ;80;644.00;3161.00;836.06
I;006114              ;80;300.00;2224.00;469.33
I;006115              ;80;302.00;905.00;382.95
I;006116              ;80;299.00;2156.00;428.56
I;006117              ;80;299.00;2159.00;445.06
I;006118              ;80;302.00;633.00;358.70
I;006119              ;81;299.00;1422.00;447.94
I;006120              ;80;393.00;1718.00;625.46
I;006121              ;80;396.00;2481.00;572.55
I;006122              ;80;409.00;2098.00;501.67
I;006191              ;80;309.00;1530.00;427.60
I;006192              ;80;301.00;2715.00;508.79
I;006193              ;80;301.00;931.00;399.39
I;006194              ;80;304.00;1558.00;469.28
I;006195              ;80;302.00;2731.00;592.59
I;006196              ;80;404.00;1983.00;570.55
I;006197              ;80;402.00;1217.00;502.16
I;006198              ;80;404.00;2434.00;653.35
I;006199              ;80;397.00;1802.00;535.12
I;006260              ;80;436.00;2670.00;620.52
I;006261              ;80;300.00;2815.00;460.97
I;006262              ;80;297.00;1885.00;572.74
I;006263              ;80;297.00;2101.00;433.14
I;006264              ;80;426.00;2986.00;762.85
I;006265              ;80;416.00;1469.00;602.71
I;006266              ;80;414.00;2483.00;635.69
I;006267              ;80;433.00;2090.00;584.80
I;006334              ;80;415.00;2601.00;568.02
I;006335              ;80;415.00;1800.00;561.29
I;006336              ;80;414.00;2525.00;586.27
I;006337              ;80;413.00;3153.00;569.16
I;006338              ;80;414.00;1220.00;549.46
I;006339              ;80;416.00;3296.00;635.29
I;006340              ;80;392.00;3160.00;582.55
I;006341              ;79;406.00;2560.00;660.37
I;006342              ;80;417.00;1293.00;551.77
I;006412              ;80;435.00;2088.00;592.91
I;006413              ;80;437.00;2439.00;673.20
I;006414              ;81;437.00;2491.00;664.25
I;006415              ;80;422.00;3243.00;798.64
I;006416              ;80;423.00;3504.00;612.54
I;006417              ;80;423.00;1221.00;522.14
I;006418              ;80;403.00;2578.00;613.58
I;006419              ;80;302.00;2267.00;443.91
I;006420              ;80;295.00;3072.00;513.01
I;006421              ;80;257.00;1134.00;394.49
I;006494              ;80;414.00;2694.00;718.18
I;006495              ;80;436.00;3480.00;633.79
I;006496              ;80;435.00;1982.00;574.12
I;006497              ;80;412.00;1983.00;599.74
I;006498              ;80;435.00;2839.00;554.23
I;006499              ;80;432.00;2384.00;581.50
I;006500              ;80;295.00;1437.00;438.88
I;006501              ;80;302.00;2327.00;457.94
I;006502              ;80;294.00;2849.00;406.99
I;006503              ;80;267.00;1424.00;457.32
I;006504              ;80;267.00;1694.00;460.54
I;006577              ;80;295.00;2571.00;518.87
I;006578              ;80;302.00;3497.00;528.54
I;006579              ;80;294.00;1116.00;449.52
I;006580              ;80;293.00;1717.00;537.09
I;006581              ;80;304.00;2714.00;524.24
I;006582              ;80;446.00;3492.00;606.88
I;006583              ;80;445.00;3369.00;632.33
I;006584              ;80;263.00;2998.00;442.77
I;006628              ;79;292.00;1641.00;436.57
I;006629              ;80;292.00;3047.00;503.73
I;006630              ;80;291.00;1337.00;495.77
I;006631              ;80;292.00;2256.00;444.62
I;006655              ;80;285.00;1449.00;486.12
I;006656              ;80;451.00;2255.00;635.33
I;006657              ;80;279.00;3485.00;425.51
I;006706              ;80;289.00;1152.00;371.24
I;006707              ;80;290.00;2504.00;437.02
I;006708              ;80;284.00;2455.00;532.87
I;006709              ;79;482.00;3072.00;653.70
I;006710              ;80;480.00;3313.00;681.09
I;006711              ;80;481.00;1667.00;626.17
I;006712              ;80;482.00;3106.00;703.60
I;006713              ;80;483.00;2906.00;710.14
I;006714              ;80;483.00;2876.00;642.29
I;006786              ;80;287.00;2188.00;457.06
I;006787              ;80;290.00;2597.00;432.40
I;006788              ;80;285.00;3385.00;449.62
I;006789              ;80;490.00;2767.00;659.96
I;006790              ;80;486.00;2809.00;627.42
I;006791              ;80;451.00;1656.00;619.85
I;006792              ;80;463.00;940.00;563.14
I;006793              ;80;271.00;1099.00;420.21
I;006794              ;80;289.00;1436.00;444.12
I;006795              ;80;275.00;2228.00;440.76
I;006872              ;80;298.00;1294.00;439.27
I;006873              ;80;297.00;2623.00;473.45
I;006874              ;80;299.00;2809.00;561.56
I;006875              ;80;301.00;1902.00;519.00
I;006876              ;80;304.00;3092.00;471.77
I;006877              ;80;300.00;1784.00;439.65
I;006878              ;80;494.00;1983.00;629.10
I;006879              ;80;472.00;3599.00;734.71
I;006880              ;80;300.00;2643.00;515.61
I;006881              ;80;290.00;2948.00;451.29
I;006935              ;78;516.00;2553.00;758.12
I;006936              ;80;505.00;1949.00;640.36
I;006937              ;80;505.00;1638.00;656.23
I;006938              ;80;500.00;2860.00;724.76
I;006939              ;80;290.00;2178.00;415.06
I;006940              ;80;289.00;2850.00;419.99
I;006941              ;80;285.00;1320.00;400.75
I;006999              ;80;289.00;742.00;346.36
I;007000              ;80;298.00;2170.00;471.18
I;007001              ;80;295.00;1174.00;379.91
I;007002              ;80;294.00;3300.00;421.74
I;007003              ;80;517.00;2092.00;673.58
I;007004              ;80;495.00;2708.00;662.41
I;007060              ;80;523.00;2393.00;733.54
I;007061              ;80;528.00;3179.00;732.74
I;007062              ;80;526.00;3319.00;825.36
I;007063              ;80;498.00;2399.00;751.17
I;007064              ;80;290.00;2223.00;529.09
I;007065              ;80;285.00;1297.00;385.90
I;007066              ;80;285.00;2411.00;596.77
I;007067              ;80;287.00;2638.00;428.81
I;007122              ;80;287.00;3057.00;443.81
I;007123              ;80;561.00;3185.00;752.34
I;007124              ;80;561.00;2815.00;744.12
I;007125              ;80;543.00;2976.00;796.32
I;007126              ;81;516.00;2851.00;781.81
I;007127              ;80;283.00;2361.00;588.51
I;007128              ;80;287.00;2406.00;446.84
I;007129              ;80;286.00;3048.00;438.40
I;007196              ;80;287.00;3562.00;463.76
I;007197              ;80;286.00;1494.00;445.31
I;007198              ;80;294.00;2782.00;486.71
I;007199              ;80;293.00;2450.00;420.02
I;007200              ;80;288.00;1125.00;397.85
I;007201              ;80;294.00;2260.00;514.14
I;007202              ;80;289.00;2309.00;431.83
I;007203              ;80;568.00;3396.00;734.58
I;007204              ;80;552.00;1168.00;665.64
I;007205              ;80;532.00;2615.00;702.22
I;007276              ;80;543.00;2565.00;714.64
I;007277              ;80;551.00;1890.00;679.65
I;007278              ;80;551.00;2957.00;743.80
I;007279              ;80;538.00;2223.00;763.19
I;007280              ;80;530.00;2701.00;720.09
I;007281              ;80;294.00;2756.00;456.23
I;007282              ;80;285.00;964.00;387.54
I;007283              ;80;286.00;1898.00;475.99
I;007284              ;80;284.00;3315.00;430.31
I;007285              ;80;292.00;2079.00;499.88
I;007355              ;80;289.00;1622.00;414.14
I;007356              ;80;288.00;2192.00;429.40
I;007357              ;80;560.00;2350.00;788.06
I;007358              ;80;561.00;1812.00;703.12
I;007359              ;80;562.00;2062.00;692.99
I;007360              ;80;292.00;2596.00;509.94
I;007361              ;80;291.00;1438.00;388.00
I;007362              ;80;286.00;2988.00;468.88
I;007363              ;80;287.00;1780.00;474.55
I;007437              ;80;285.00;1022.00;413.57
I;007438              ;80;284.00;2330.00;415.04
I;007439              ;80;285.00;3296.00;459.26
I;007440              ;80;287.00;1265.00;450.51
I;007441              ;80;287.00;1650.00;442.07
I;007442              ;80;282.00;2708.00;489.40
I;007443              ;80;572.00;1747.00;690.55
I;007444              ;80;585.00;3139.00;726.60
I;007445              ;80;570.00;1631.00;651.05
I;007518              ;80;290.00;1105.00;364.29
I;007519              ;80;284.00;3003.00;578.41
I;007520              ;80;287.00;2583.00;531.96
I;007521              ;80;287.00;2903.00;467.86
I;007522              ;80;287.00;1793.00;506.32
I;007523              ;80;413.00;1803.00;562.53
I;007524              ;80;450.00;3068.00;668.96
I;007525              ;80;435.00;1280.00;550.71
I;007526              ;80;419.00;2780.00;600.96
I;007527              ;80;403.00;1955.00;608.14
I;007605              ;80;285.00;863.00;362.54
I;007606              ;80;281.00;753.00;398.22
I;007607              ;80;281.00;1186.00;400.88
I;007608              ;80;460.00;2337.00;608.41
I;007609              ;80;451.00;1686.00;562.21
I;007610              ;80;451.00;2494.00;627.38
I;007611              ;80;446.00;3123.00;622.10
I;007612              ;80;451.00;1488.00;558.10
I;007613              ;80;440.00;1406.00;517.77
I;007614              ;80;450.00;2045.00;629.77
I;007615              ;80;457.00;1542.00;538.04
I;007691              ;79;426.00;817.00;508.66
I;007692              ;80;436.00;3383.00;643.52
I;007693              ;80;467.00;2728.00;605.41
I;007694              ;80;455.00;2481.00;623.10
I;007695              ;80;420.00;1065.00;553.52
I;007696              ;80;462.00;3255.00;603.48
I;007697              ;80;469.00;1454.00;561.74
I;007698              ;80;469.00;2639.00;761.70
I;007699              ;80;454.00;1627.00;590.87
I;007700              ;80;449.00;2930.00;654.67
I;007701              ;80;456.00;2890.00;712.79
I;007702              ;80;280.00;1844.00;550.55
I;007703              ;80;285.00;3598.00;459.76
I;007704              ;78;284.00;1941.00;556.68
I;007786              ;80;470.00;3071.00;708.36
I;007787              ;80;461.00;2709.00;668.48
I;007788              ;80;476.00;3348.00;653.02
I;007789              ;80;451.00;2921.00;601.70
I;007790              ;80;476.00;1203.00;616.90
I;007791              ;80;476.00;2027.00;647.45
I;007792              ;80;477.00;3256.00;720.30
I;007793              ;80;462.00;2863.00;611.04
I;007794              ;80;281.00;2357.00;391.91
I;007847              ;80;281.00;1060.00;373.64
I;007848              ;80;278.00;3381.00;457.58
I;007849              ;80;478.00;3028.00;681.06
I;007850              ;80;481.00;2914.00;747.23
I;007851              ;80;464.00;3592.00;736.60
I;007890              ;80;480.00;2716.00;699.86
I;007891              ;80;481.00;2849.00;802.99
I;007892              ;79;482.00;2823.00;791.11
I;007893              ;79;283.00;1675.00;411.52
I;007894              ;80;286.00;1635.00;422.15
I;007956              ;80;286.00;832.00;362.65
I;007957              ;80;288.00;1475.00;380.70
I;007958              ;79;488.00;2684.00;623.75
I;007959              ;80;489.00;1289.00;607.73
I;007960              ;80;492.00;3013.00;722.65
I;007961              ;80;472.00;3226.00;738.42
I;007962              ;80;476.00;2803.00;773.49
I;007963              ;80;487.00;1069.00;567.41
I;007964              ;80;494.00;1984.00;676.69
I;007965              ;80;278.00;1333.00;401.93
I;007983              ;80;489.00;1270.00;599.25
I;007995              ;80;284.00;1833.00;380.01
I;007996              ;80;263.00;2271.00;386.74
I;008045              ;80;430.00;2460.00;622.81
I;008046              ;82;435.00;1962.00;677.64
I;008047              ;80;412.00;2285.00;585.83
I;008048              ;80;428.00;2213.00;546.38
I;008049              ;80;428.00;2502.00;547.56
I;008050              ;80;414.00;931.00;483.71
I;008051              ;80;287.00;2318.00;421.51
I;008052              ;81;287.00;3118.00;463.49
I;008053              ;80;286.00;1005.00;436.19
I;008054              ;80;286.00;1571.00;473.49
I;008055              ;80;286.00;3130.00;566.11
I;008130              ;80;283.00;1850.00;370.12
I;008131              ;80;283.00;3046.00;456.26
I;008132              ;80;284.00;1219.00;423.77
I;008133              ;80;284.00;1782.00;416.32
I;008134              ;80;284.00;2419.00;541.19
I;008135              ;80;269.00;2509.00;499.70
I;008136              ;80;439.00;3506.00;673.32
I;008137              ;80;439.00;1274.00;609.94
I;008138              ;80;448.00;3577.00;664.81
I;008198              ;80;282.00;2178.00;412.52
I;008199              ;80;284.00;2540.00;451.61
I;008200              ;80;289.00;1502.00;393.22
I;008201              ;80;289.00;1647.00;426.34
I;008202              ;80;290.00;1426.00;418.66
I;008203              ;80;285.00;964.00;367.96
I;008204              ;80;289.00;685.00;349.01
I;008205              ;80;266.00;2284.00;416.43
I;008280              ;80;468.00;1749.00;589.52
I;008281              ;80;445.00;1119.00;575.59
I;008282              ;80;455.00;1135.00;553.90
I;008283              ;80;454.00;2974.00;617.66
I;008284              ;80;455.00;2099.00;586.31
I;008285              ;80;455.00;1998.00;700.87
I;008286              ;80;441.00;1791.00;594.12
I;008287              ;80;289.00;2691.00;554.50
I;008288              ;80;288.00;1690.00;397.85
I;008289              ;80;288.00;720.00;353.19
I;008290              ;41;292.00;2026.00;591.35
I;008291              ;80;290.00;1798.00;451.04
I;008376              ;80;483.00;2219.00;666.40
I;008377              ;76;473.00;888.00;539.32
I;008378              ;77;474.00;3116.00;733.62
I;008379              ;79;483.00;1695.00;619.34
I;008380              ;77;469.00;1666.00;698.88
I;008381              ;79;469.00;3386.00;895.23
I;008382              ;79;469.00;2791.00;617.27
I;008383              ;77;451.00;2881.00;655.09
I;008384              ;78;285.00;1584.00;401.37
I;008385              ;79;293.00;2063.00;506.10
I;008386              ;80;298.00;2591.00;490.44
I;008387              ;78;272.00;1344.00;376.22
I;008482              ;80;286.00;862.00;381.42
I;008483              ;80;287.00;1988.00;435.96
I;008484              ;80;290.00;2518.00;465.85
I;008485              ;80;289.00;2361.00;496.48
I;008486              ;80;288.00;2795.00;445.95
I;008487              ;80;482.00;1373.00;622.81
I;008488              ;80;482.00;2016.00;664.01
I;008489              ;80;497.00;1200.00;567.42
I;008490              ;80;499.00;1046.00;563.33
I;008491              ;80;458.00;1591.00;668.70
I;008492              ;80;462.00;1440.00;566.31
I;008586              ;80;482.00;2182.00;624.91
I;008587              ;80;483.00;1283.00;603.72
I;008588              ;80;488.00;2576.00;667.46
I;008589              ;80;460.00;2388.00;646.11
I;008590              ;80;490.00;2508.00;652.38
I;008591              ;81;483.00;2294.00;647.98
I;008592              ;80;462.00;2009.00;767.43
I;008593              ;80;283.00;2063.00;483.00
I;008594              ;80;283.00;2633.00;482.69
I;008595              ;80;281.00;1025.00;378.56
I;008596              ;80;281.00;2205.00;500.46
I;008597              ;80;283.00;3149.00;512.61
I;008670              ;80;428.00;2545.00;636.54
I;008671              ;80;401.00;2143.00;625.49
I;008672              ;80;448.00;2641.00;694.61
I;008673              ;80;424.00;2802.00;749.65
I;008674              ;80;412.00;2069.00;550.67
I;008675              ;80;284.00;2125.00;410.10
I;008676              ;80;276.00;2555.00;372.59
I;008677              ;80;286.00;765.00;376.82
I;008755              ;80;277.00;2630.00;549.65
I;008756              ;80;285.00;2964.00;497.94
I;008757              ;80;281.00;3296.00;590.89
I;008758              ;80;284.00;2012.00;420.85
I;008759              ;80;283.00;2726.00;461.65
I;008760              ;80;286.00;1010.00;411.12
I;008761              ;80;285.00;1957.00;454.35
I;008762              ;80;436.00;1045.00;536.01
I;008763              ;80;440.00;2007.00;563.39
I;008764              ;80;408.00;2539.00;593.79
I;008765              ;80;437.00;1238.00;554.92
I;008766              ;80;439.00;1763.00;515.76
I;008854              ;80;288.00;935.00;391.25
I;008855              ;80;286.00;1697.00;462.71
I;008856              ;80;281.00;2320.00;511.99
I;008857              ;80;288.00;2238.00;480.81
I;008858              ;80;292.00;3189.00;453.49
I;008859              ;80;287.00;1672.00;447.55
I;008860              ;80;442.00;2349.00;661.01
I;008861              ;80;417.00;2234.00;596.21
I;008862              ;80;447.00;2579.00;582.06
I;008863              ;80;448.00;1117.00;536.58
I;008864              ;80;418.00;2897.00;670.48
I;008865              ;80;448.00;3187.00;789.73
I;008866              ;80;433.00;2087.00;557.31
I;008951              ;80;285.00;2614.00;431.66
I;008952              ;79;284.00;1723.00;473.27
I;008953              ;80;284.00;2314.00;382.95
I;008954              ;80;284.00;2613.00;396.18
I;008955              ;80;283.00;1112.00;428.50
I;008956              ;80;284.00;2057.00;417.05
I;008957              ;80;455.00;1445.00;612.13
I;008958              ;81;457.00;3027.00;615.23
I;008959              ;80;456.00;3302.00;612.08
I;008960              ;80;456.00;1839.00;661.59
I;008961              ;80;434.00;2476.00;594.49
I;008962              ;80;427.00;2200.00;641.99
I;009060              ;80;460.00;860.00;519.26
I;009061              ;80;383.00;2095.00;597.99
I;009062              ;80;383.00;1126.00;495.90
I;009063              ;80;384.00;1926.00;517.33
I;009064              ;80;383.00;2605.00;496.23
I;009065              ;80;357.00;1437.00;587.71
I;009066              ;80;284.00;1843.00;473.12
I;009067              ;80;287.00;1063.00;372.09
I;009068              ;80;282.00;1517.00;416.54
I;009069              ;80;287.00;639.00;357.48
I;009138              ;80;287.00;1945.00;401.18
I;009139              ;80;285.00;2377.00;380.07
I;009140              ;80;288.00;1635.00;421.13
I;009141              ;80;287.00;1909.00;438.75
I;009142              ;80;284.00;3131.00;432.84
I;009143              ;80;284.00;1186.00;409.56
I;009144              ;79;291.00;2294.00;428.32
I;009145              ;80;287.00;919.00;355.82
I;009146              ;79;289.00;3151.00;560.41
I;009147              ;80;289.00;1602.00;436.50
I;009148              ;80;288.00;2704.00;422.11
I;009149              ;80;284.00;1675.00;424.76
I;009234              ;80;282.00;2557.00;414.91
I;009235              ;80;288.00;988.00;402.64
I;009236              ;80;291.00;1204.00;406.19
I;009237              ;80;286.00;2871.00;455.52
I;009238              ;80;284.00;884.00;375.56
I;009239              ;80;284.00;1844.00;458.46
I;009240              ;80;284.00;2186.00;442.88
I;009241              ;80;286.00;1110.00;411.82
I;009242              ;80;285.00;2671.00;461.83
I;009243              ;80;285.00;2194.00;431.93
I;009244              ;80;284.00;967.00;377.88
I;009245              ;80;274.00;1397.00;426.18
I;009336              ;80;284.00;1340.00;398.20
I;009337              ;80;286.00;974.00;360.74
I;009338              ;80;283.00;2799.00;451.22
I;009339              ;80;286.00;2133.00;432.60
I;009340              ;80;285.00;690.00;338.61
I;009341              ;81;283.00;3034.00;463.31
I;009342              ;80;285.00;1466.00;439.02
I;009343              ;80;286.00;2241.00;426.89
I;009344              ;80;285.00;1307.00;400.98
I;009345              ;80;286.00;2009.00;429.35
I;009429              ;80;285.00;2540.00;449.34
I;009430              ;80;284.00;1386.00;466.64
I;009431              ;80;286.00;1467.00;431.20
I;009432              ;80;292.00;2278.00;447.59
I;009433              ;80;284.00;1606.00;427.35
I;009434              ;80;288.00;1778.00;434.00
I;009435              ;80;285.00;3034.00;514.35
I;009436              ;80;288.00;1180.00;446.85
I;009437              ;80;295.00;1552.00;469.95
I;009438              ;80;290.00;2471.00;461.23
I;009439              ;80;285.00;2644.00;556.51
I;009440              ;80;284.00;2561.00;491.98
I;009471              ;80;264.00;936.00;377.02
I;009533              ;80;279.00;2263.00;469.34
I;009534              ;80;283.00;2622.00;431.62
I;009535              ;80;281.00;1738.00;393.15
I;009536              ;80;285.00;2269.00;470.09
I;009537              ;80;282.00;2830.00;535.90
I;009538              ;80;284.00;2225.00;448.31
I;009539              ;80;282.00;2743.00;489.86
I;009540              ;81;283.00;1014.00;421.37
I;009541              ;80;291.00;2506.00;470.74
I;009542              ;80;294.00;946.00;428.11
I;009543              ;80;282.00;1011.00;390.76
I;009626              ;80;288.00;1714.00;487.05
I;009627              ;80;283.00;1701.00;454.99
I;009628              ;80;283.00;646.00;366.86
I;009629              ;80;283.00;1171.00;371.84
I;009630              ;80;281.00;1234.00;350.61
I;009631              ;80;262.00;2234.00;417.25
I;009632              ;80;283.00;912.00;339.49
I;009633              ;80;282.00;1305.00;383.19
I;009634              ;80;287.00;2965.00;474.89
I;009635              ;80;284.00;2458.00;431.45
I;009636              ;80;274.00;850.00;374.85
I;009637              ;80;289.00;2618.00;494.59
I;009712              ;80;287.00;1730.00;406.60
I;009713              ;78;283.00;2462.00;502.67
I;009714              ;80;283.00;987.00;380.71
I;009715              ;80;282.00;2577.00;475.96
I;009716              ;80;274.00;3066.00;469.54
I;009717              ;80;273.00;705.00;328.88
I;009718              ;80;272.00;2821.00;453.92
K;005681              ;85;380.00;3284.00;613.38
K;005682              ;99;380.00;1825.00;506.93
K;005683              ;100;383.00;2836.00;601.44
K;005684              ;100;384.00;1687.00;529.41
K;005685              ;101;384.00;3262.00;582.51
K;005686              ;100;370.00;2117.00;553.31
K;005762              ;101;409.00;2478.00;782.76
K;005763              ;100;386.00;2821.00;665.18
K;005764              ;100;381.00;2829.00;939.50
K;005765              ;100;374.00;1153.00;542.77
K;005766              ;100;367.00;3339.00;674.09
K;005767              ;101;402.00;3029.00;608.22
K;005768              ;100;377.00;2801.00;550.74
K;005838              ;100;370.00;2114.00;733.33
K;005839              ;100;370.00;3182.00;506.42
K;005840              ;101;370.00;2442.00;532.94
K;005841              ;100;370.00;1853.00;571.58
K;005842              ;100;357.00;2490.00;546.87
K;005843              ;100;368.00;3300.00;749.96
K;005844              ;100;386.00;3463.00;863.59
K;005912              ;100;382.00;2634.00;654.96
K;005913              ;100;381.00;2161.00;604.62
K;005914              ;100;390.00;3459.00;700.78
K;005915              ;100;375.00;3298.00;643.36
K;005916              ;100;373.00;2115.00;576.70
K;005917              ;99;375.00;3498.00;754.21
K;005918              ;101;377.00;2571.00;716.75
K;005919              ;99;391.00;3064.00;756.21
K;005994              ;100;405.00;3234.00;577.63
K;005995              ;100;383.00;2461.00;651.54
K;005996              ;101;405.00;1895.00;602.64
K;005997              ;100;364.00;2625.00;571.20
K;005998              ;100;374.00;1807.00;547.53
K;005999              ;100;374.00;2641.00;668.30
K;006000              ;100;374.00;1043.00;493.14
K;006001              ;100;376.00;2057.00;591.53
K;006069              ;100;376.00;2572.00;673.05
K;006070              ;100;377.00;3428.00;739.06
K;006071              ;100;377.00;3558.00;721.51
K;006072              ;100;373.00;3196.00;810.93
K;006073              ;100;373.00;2699.00;750.99
K;006074              ;100;375.00;3343.00;630.32
K;006075              ;100;405.00;3040.00;673.62
K;006149              ;100;378.00;1889.00;572.56
K;006150              ;100;378.00;3277.00;847.98
K;006151              ;100;373.00;1809.00;563.55
K;006152              ;100;396.00;2953.00;649.23
K;006153              ;100;391.00;2611.00;678.56
K;006154              ;100;376.00;2765.00;599.81
K;006155              ;41;404.00;1268.00;587.41
K;006222              ;100;385.00;1356.00;561.26
K;006223              ;98;387.00;2328.00;611.45
